locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCHHBCMG_01045	CDS	663				hypothetical protein
CCHHBCMG_01046	CDS	1185	cysC	2.7.1.25		Adenylyl-sulfate kinase
CCHHBCMG_01047	CDS	1323	prpB	4.1.3.30		2-methylisocitrate lyase
CCHHBCMG_01048	CDS	1197				hypothetical protein
CCHHBCMG_01049	CDS	1056				hypothetical protein
CCHHBCMG_01050	CDS	1116				hypothetical protein
CCHHBCMG_01051	CDS	1185				hypothetical protein
CCHHBCMG_01052	CDS	1122				hypothetical protein
CCHHBCMG_01053	CDS	1362	ptlI	1.14.15.32	COG2124	Pentalenene oxygenase
CCHHBCMG_01054	CDS	420				hypothetical protein
CCHHBCMG_01055	CDS	348	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
CCHHBCMG_01056	CDS	537				hypothetical protein
CCHHBCMG_01057	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
CCHHBCMG_01058	CDS	378				hypothetical protein
CCHHBCMG_01059	CDS	327	rsfS			Ribosomal silencing factor RsfS
CCHHBCMG_01060	CDS	546	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
CCHHBCMG_01061	CDS	999	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
CCHHBCMG_01062	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CCHHBCMG_01063	CDS	672	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
CCHHBCMG_01064	CDS	825	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
CCHHBCMG_01065	CDS	1494				hypothetical protein
CCHHBCMG_01066	CDS	1842	feoB		COG0370	Fe(2+) transporter FeoB
CCHHBCMG_01067	CDS	225	feoA		COG1918	Putative Fe(2+) transport protein A
CCHHBCMG_01068	CDS	1341				hypothetical protein
CCHHBCMG_01069	CDS	1368	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
CCHHBCMG_01070	CDS	1164	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
CCHHBCMG_01071	CDS	1440	dcuD_3		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
CCHHBCMG_01072	CDS	363	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CCHHBCMG_01073	CDS	657				hypothetical protein
CCHHBCMG_01074	CDS	471				hypothetical protein
CCHHBCMG_01075	CDS	1425	katA	1.11.1.6		Catalase
CCHHBCMG_01076	CDS	315				hypothetical protein
CCHHBCMG_01077	CDS	696				hypothetical protein
CCHHBCMG_01078	CDS	492	nifF		COG0716	Flavodoxin 2
CCHHBCMG_01079	CDS	531				hypothetical protein
CCHHBCMG_01080	CDS	711				hypothetical protein
CCHHBCMG_01081	CDS	1806	selB		COG3276	Selenocysteine-specific elongation factor
CCHHBCMG_01082	CDS	1323	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
CCHHBCMG_01083	CDS	1674	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
CCHHBCMG_01084	CDS	1302	yajR		COG0477	Inner membrane transport protein YajR
CCHHBCMG_01085	CDS	603		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
CCHHBCMG_01086	CDS	2472				hypothetical protein
CCHHBCMG_01087	CDS	570				hypothetical protein
CCHHBCMG_01088	CDS	699	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
CCHHBCMG_01089	CDS	444	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
CCHHBCMG_01090	CDS	1320				Nucleobase transporter PlAzg1
CCHHBCMG_01091	CDS	1065	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
CCHHBCMG_01092	CDS	2262	glnD	2.7.7.59		Bifunctional uridylyltransferase/uridylyl-removing enzyme
CCHHBCMG_01093	CDS	1797	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CCHHBCMG_01094	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
CCHHBCMG_01095	CDS	1044			COG0628	Putative transport protein
CCHHBCMG_01096	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
CCHHBCMG_01097	CDS	411				hypothetical protein
CCHHBCMG_01098	tmRNA	359	ssrA			transfer-messenger RNA, SsrA
CCHHBCMG_01099	CDS	459				hypothetical protein
CCHHBCMG_01100	CDS	1572				hypothetical protein
CCHHBCMG_01101	CDS	1920	tet(O)			tetracycline resistance ribosomal protection protein Tet(O)
CCHHBCMG_01102	CDS	384				hypothetical protein
CCHHBCMG_01103	CDS	2085	ppk	2.7.4.1	COG0855	Polyphosphate kinase
CCHHBCMG_01104	CDS	492	nrfH		COG3005	Cytochrome c-type protein NrfH
CCHHBCMG_01105	CDS	1833	nrfA	1.7.2.2	COG3303	Cytochrome c-552
CCHHBCMG_01106	CDS	555				hypothetical protein
CCHHBCMG_01107	tRNA	90				tRNA-Ser(gct)
CCHHBCMG_01108	CDS	993	yclQ		COG4607	Petrobactin-binding protein YclQ
CCHHBCMG_01109	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
CCHHBCMG_01110	CDS	939	yclO		COG4605	Petrobactin import system permease protein YclO
CCHHBCMG_01111	CDS	969	yclN		COG4606	Petrobactin import system permease protein YclN
CCHHBCMG_01112	CDS	990				hypothetical protein
CCHHBCMG_01113	CDS	576	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
CCHHBCMG_01114	CDS	1308				hypothetical protein
CCHHBCMG_01115	CDS	339				hypothetical protein
CCHHBCMG_01116	CDS	726				hypothetical protein
CCHHBCMG_01117	CDS	1071	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
CCHHBCMG_01118	CDS	1395				hypothetical protein
CCHHBCMG_01119	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CCHHBCMG_01120	CDS	516				hypothetical protein
CCHHBCMG_01121	CDS	1245				hypothetical protein
CCHHBCMG_01122	CDS	441	mcpS_1		COG0840	Methyl-accepting chemotaxis protein McpS
CCHHBCMG_01123	CDS	2367				hypothetical protein
CCHHBCMG_01124	CDS	1389	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
CCHHBCMG_01125	CDS	1488	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
CCHHBCMG_01126	CDS	1791	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
CCHHBCMG_01127	CDS	297	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
CCHHBCMG_01128	CDS	519	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
CCHHBCMG_01129	CDS	642	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
CCHHBCMG_01130	CDS	999	nqo8	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit 8
CCHHBCMG_01131	CDS	2463				hypothetical protein
CCHHBCMG_01132	CDS	693				hypothetical protein
CCHHBCMG_01133	CDS	228				hypothetical protein
CCHHBCMG_01134	CDS	1227	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
CCHHBCMG_01135	CDS	792	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
CCHHBCMG_01136	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
CCHHBCMG_01137	CDS	390	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
CCHHBCMG_01138	CDS	666	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
CCHHBCMG_01139	CDS	711	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
CCHHBCMG_01140	CDS	789	dppC		COG1173	Dipeptide transport system permease protein DppC
CCHHBCMG_01141	CDS	945	cntB		COG0601	Metal-staphylopine import system permease protein CntB
CCHHBCMG_01142	CDS	1536	appA			Oligopeptide-binding protein AppA
CCHHBCMG_01143	CDS	777	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
CCHHBCMG_01144	CDS	462	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
CCHHBCMG_01145	CDS	1074	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
CCHHBCMG_01146	CDS	657	dmsB		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
CCHHBCMG_01147	CDS	867				hypothetical protein
CCHHBCMG_01148	CDS	558	dmsD			Tat proofreading chaperone DmsD
CCHHBCMG_01149	CDS	423	vhb			Bacterial hemoglobin
CCHHBCMG_01150	CDS	1632	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
CCHHBCMG_01151	CDS	1296	proP_2			Proline/betaine transporter
CCHHBCMG_01152	CDS	798				hypothetical protein
CCHHBCMG_01153	CDS	219	infA		COG0361	Translation initiation factor IF-1
CCHHBCMG_01154	CDS	366	rpsM			30S ribosomal protein S13
CCHHBCMG_01155	CDS	393	rpsK			30S ribosomal protein S11
CCHHBCMG_01156	CDS	627	rpsD		COG0522	30S ribosomal protein S4
CCHHBCMG_01157	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
CCHHBCMG_01158	CDS	354	rplQ		COG0203	50S ribosomal protein L17
CCHHBCMG_01159	CDS	900	hisG	2.4.2.17		ATP phosphoribosyltransferase
CCHHBCMG_01160	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
CCHHBCMG_01161	CDS	1059	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
CCHHBCMG_01162	CDS	588	hisH_2	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CCHHBCMG_01163	CDS	732	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
CCHHBCMG_01164	CDS	957				hypothetical protein
CCHHBCMG_01165	CDS	768	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
CCHHBCMG_01166	CDS	624	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
CCHHBCMG_01167	CDS	1161	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
CCHHBCMG_01168	CDS	1107	apbC		COG0489	Iron-sulfur cluster carrier protein
CCHHBCMG_01169	CDS	1116	ispDF		COG0245	Bifunctional enzyme IspD/IspF
CCHHBCMG_01170	CDS	888				hypothetical protein
CCHHBCMG_01171	CDS	1161	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
CCHHBCMG_01172	CDS	501	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
CCHHBCMG_01173	CDS	264				hypothetical protein
CCHHBCMG_01174	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
CCHHBCMG_01175	CDS	756	hugZ	1.14.99.-	COG0748	Heme oxygenase HugZ
CCHHBCMG_01176	CDS	2124	btuB			Vitamin B12 transporter BtuB
CCHHBCMG_01177	CDS	1002	hmuU		COG0609	Hemin transport system permease protein HmuU
CCHHBCMG_01178	CDS	777	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
CCHHBCMG_01179	CDS	807	btuF			Vitamin B12-binding protein
CCHHBCMG_01180	CDS	858				hypothetical protein
CCHHBCMG_01181	CDS	1260	kgtP			Alpha-ketoglutarate permease
CCHHBCMG_01182	CDS	1020	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
CCHHBCMG_01183	CDS	753				hypothetical protein
CCHHBCMG_01184	tRNA	75				tRNA-Gly(gcc)
CCHHBCMG_01185	tRNA	89				tRNA-Leu(taa)
CCHHBCMG_01186	tRNA	74				tRNA-Cys(gca)
CCHHBCMG_01187	tRNA	88				tRNA-Ser(tga)
CCHHBCMG_01188	CDS	981	ribD		COG0117	Riboflavin biosynthesis protein RibD
CCHHBCMG_01189	CDS	522				hypothetical protein
CCHHBCMG_01190	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
CCHHBCMG_01191	CDS	1251	sdaC		COG0814	Serine transporter
CCHHBCMG_01192	CDS	417				hypothetical protein
CCHHBCMG_01193	CDS	744				hypothetical protein
CCHHBCMG_01194	CDS	426	tolQ_1			Tol-Pal system protein TolQ
CCHHBCMG_01195	CDS	390	tolR			Tol-Pal system protein TolR
CCHHBCMG_01196	CDS	684				hypothetical protein
CCHHBCMG_01197	CDS	870				hypothetical protein
CCHHBCMG_01198	CDS	162				hypothetical protein
CCHHBCMG_01199	CDS	984	mnmA_1	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
CCHHBCMG_01200	CDS	1089	aroC	4.2.3.5	COG0082	Chorismate synthase
CCHHBCMG_01201	CDS	675	rnc	3.1.26.3	COG0571	Ribonuclease 3
CCHHBCMG_01202	CDS	441	rnhA	3.1.26.4	COG0328	Ribonuclease HI
CCHHBCMG_01203	CDS	987	lapB			Lipopolysaccharide assembly protein B
CCHHBCMG_01204	CDS	1818	dnaG	2.7.7.-		DNA primase
CCHHBCMG_01205	CDS	270				hypothetical protein
CCHHBCMG_01206	CDS	552				hypothetical protein
CCHHBCMG_01207	CDS	1284	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
CCHHBCMG_01208	CDS	312			COG0718	Nucleoid-associated protein
CCHHBCMG_01209	CDS	1095				hypothetical protein
CCHHBCMG_01210	CDS	846				hypothetical protein
CCHHBCMG_01211	CDS	1899	tktA	2.2.1.1	COG0021	Transketolase 1
CCHHBCMG_01212	CDS	1110				hypothetical protein
CCHHBCMG_01213	CDS	723	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
CCHHBCMG_01214	CDS	891				hypothetical protein
CCHHBCMG_01215	CDS	600				hypothetical protein
CCHHBCMG_01216	CDS	501				hypothetical protein
CCHHBCMG_01217	CDS	759	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
CCHHBCMG_01218	CDS	744	murI	5.1.1.3	COG0796	Glutamate racemase
CCHHBCMG_01219	CDS	459	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
CCHHBCMG_01220	CDS	1170	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
CCHHBCMG_01221	CDS	1149	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
CCHHBCMG_01222	CDS	183				hypothetical protein
CCHHBCMG_01223	CDS	2091				hypothetical protein
CCHHBCMG_01224	CDS	540	tpd		COG3470	34 kDa membrane antigen
CCHHBCMG_01225	CDS	1404				hypothetical protein
CCHHBCMG_01226	CDS	1290				hypothetical protein
CCHHBCMG_01227	CDS	1119				hypothetical protein
CCHHBCMG_01228	CDS	651	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
CCHHBCMG_01229	CDS	489	resA_2			Thiol-disulfide oxidoreductase ResA
CCHHBCMG_01230	CDS	504				hypothetical protein
CCHHBCMG_01231	CDS	438				hypothetical protein
CCHHBCMG_01232	CDS	444				hypothetical protein
CCHHBCMG_01233	tRNA	85				tRNA-Leu(tag)
CCHHBCMG_01234	tRNA	77				tRNA-Arg(tct)
CCHHBCMG_01235	tRNA	77				tRNA-Arg(tcg)
CCHHBCMG_01236	tRNA	77				tRNA-His(gtg)
CCHHBCMG_01237	tRNA	78				tRNA-Pro(tgg)
CCHHBCMG_01238	CDS	849	ligA_2	6.5.1.1		DNA ligase
CCHHBCMG_01239	CDS	663				hypothetical protein
CCHHBCMG_01240	CDS	204				hypothetical protein
CCHHBCMG_01241	CDS	1245	eno	4.2.1.11	COG0148	Enolase
CCHHBCMG_01242	CDS	1032	recA		COG0468	Protein RecA
CCHHBCMG_01243	CDS	861	mqnD	4.1.-.-		1,4-dihydroxy-6-naphtoate synthase
CCHHBCMG_01244	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
CCHHBCMG_01245	CDS	777	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CCHHBCMG_01246	CDS	765				hypothetical protein
CCHHBCMG_01247	CDS	849	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
CCHHBCMG_01248	CDS	1269	gltA	2.3.3.16	COG0372	Citrate synthase
CCHHBCMG_01249	CDS	1176				hypothetical protein
CCHHBCMG_01250	CDS	837	bioB	2.8.1.6	COG0502	Biotin synthase
CCHHBCMG_01251	CDS	2103	topA	5.6.2.1	COG0550	DNA topoisomerase 1
CCHHBCMG_01252	CDS	891				hypothetical protein
CCHHBCMG_01253	CDS	402				hypothetical protein
CCHHBCMG_01254	CDS	1266	secY		COG0201	Protein translocase subunit SecY
CCHHBCMG_01255	CDS	393	rplO			50S ribosomal protein L15
CCHHBCMG_01256	CDS	444	rpsE		COG0098	30S ribosomal protein S5
CCHHBCMG_01257	CDS	357	rplR		COG0256	50S ribosomal protein L18
CCHHBCMG_01258	CDS	537	rplF		COG0097	50S ribosomal protein L6
CCHHBCMG_01259	CDS	396	rpsH		COG0096	30S ribosomal protein S8
CCHHBCMG_01260	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
CCHHBCMG_01261	CDS	543	rplE		COG0094	50S ribosomal protein L5
CCHHBCMG_01262	CDS	234	rplX			50S ribosomal protein L24
CCHHBCMG_01263	CDS	369	rplN		COG0093	50S ribosomal protein L14
CCHHBCMG_01264	CDS	252	rpsQ		COG0186	30S ribosomal protein S17
CCHHBCMG_01265	CDS	186				hypothetical protein
CCHHBCMG_01266	CDS	426	rplP		COG0197	50S ribosomal protein L16
CCHHBCMG_01267	CDS	702	rpsC		COG0092	30S ribosomal protein S3
CCHHBCMG_01268	CDS	444				hypothetical protein
CCHHBCMG_01269	CDS	282	rpsS		COG0185	30S ribosomal protein S19
CCHHBCMG_01270	CDS	831	rplB			50S ribosomal protein L2
CCHHBCMG_01271	CDS	282	rplW		COG0089	50S ribosomal protein L23
CCHHBCMG_01272	CDS	615	rplD			50S ribosomal protein L4
CCHHBCMG_01273	CDS	576				hypothetical protein
CCHHBCMG_01274	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
CCHHBCMG_01275	CDS	762	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
CCHHBCMG_01276	CDS	1989	rnj	3.1.-.-	COG0595	Ribonuclease J
CCHHBCMG_01277	CDS	801	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
CCHHBCMG_01278	CDS	537				hypothetical protein
CCHHBCMG_01279	CDS	1071	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
CCHHBCMG_01280	CDS	99				hypothetical protein
CCHHBCMG_01281	tRNA	77				tRNA-Met(cat)
CCHHBCMG_01282	tRNA	88				tRNA-Ser(gga)
CCHHBCMG_01283	CDS	957				hypothetical protein
CCHHBCMG_01284	tRNA	76				tRNA-Ala(ggc)
CCHHBCMG_01285	tRNA	76				tRNA-Val(gac)
CCHHBCMG_01286	CDS	531				hypothetical protein
CCHHBCMG_01287	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
CCHHBCMG_01288	CDS	1407	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
CCHHBCMG_01289	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
CCHHBCMG_01290	CDS	1536	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
CCHHBCMG_01291	CDS	630				hypothetical protein
CCHHBCMG_01292	CDS	645				hypothetical protein
CCHHBCMG_01293	CDS	384	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
CCHHBCMG_01294	CDS	2559				hypothetical protein
CCHHBCMG_01295	CDS	555	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
CCHHBCMG_01296	CDS	1323	dnaA		COG0593	Chromosomal replication initiator protein DnaA
CCHHBCMG_01297	CDS	1068	dnaN		COG0592	Beta sliding clamp
CCHHBCMG_01298	CDS	2310	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
CCHHBCMG_01299	CDS	342				hypothetical protein
CCHHBCMG_01300	CDS	1239				hypothetical protein
CCHHBCMG_01301	CDS	1203				hypothetical protein
CCHHBCMG_01302	CDS	159				hypothetical protein
CCHHBCMG_01303	CDS	4491	gltB_1	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
CCHHBCMG_01304	CDS	1446	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CCHHBCMG_01305	CDS	576	rnhB	3.1.26.4	COG0164	Ribonuclease HII
CCHHBCMG_01306	CDS	240				hypothetical protein
CCHHBCMG_01307	CDS	648	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
CCHHBCMG_01308	CDS	1677	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CCHHBCMG_01309	CDS	1227				hypothetical protein
CCHHBCMG_01310	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
CCHHBCMG_01311	CDS	1527				hypothetical protein
CCHHBCMG_01312	CDS	168				hypothetical protein
CCHHBCMG_01313	CDS	1779				hypothetical protein
CCHHBCMG_01314	CDS	915	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
CCHHBCMG_01315	CDS	879	yisK		COG0179	putative protein YisK
CCHHBCMG_01316	CDS	903		5.4.99.-	COG0564	putative RNA pseudouridine synthase
CCHHBCMG_01317	CDS	1329	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CCHHBCMG_01318	CDS	2370	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
CCHHBCMG_01319	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
CCHHBCMG_01320	CDS	624	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
CCHHBCMG_01321	CDS	1632	pyrG	6.3.4.2		CTP synthase
CCHHBCMG_01322	CDS	1572	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
CCHHBCMG_01323	CDS	996	ansZ	3.5.1.1	COG0252	L-asparaginase 2
CCHHBCMG_01324	CDS	501	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
CCHHBCMG_01325	CDS	1842	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
CCHHBCMG_01326	CDS	534				hypothetical protein
CCHHBCMG_01327	CDS	510				hypothetical protein
CCHHBCMG_01328	CDS	531				hypothetical protein
CCHHBCMG_01329	CDS	1089				hypothetical protein
CCHHBCMG_01330	CDS	915	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CCHHBCMG_01331	CDS	207		5.3.2.-	COG1942	putative tautomerase
CCHHBCMG_01332	CDS	456	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
CCHHBCMG_01333	CDS	1092	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
CCHHBCMG_01334	CDS	441	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
CCHHBCMG_01335	CDS	792	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
CCHHBCMG_01336	CDS	1224	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
CCHHBCMG_01337	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
CCHHBCMG_01338	CDS	750				hypothetical protein
CCHHBCMG_01339	CDS	3270	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
CCHHBCMG_01340	CDS	423				hypothetical protein
CCHHBCMG_01341	CDS	978	tal	2.2.1.2		Transaldolase
CCHHBCMG_01342	CDS	624	serB	3.1.3.3		Phosphoserine phosphatase
CCHHBCMG_01343	CDS	522	cheW		COG0835	Chemotaxis protein CheW
CCHHBCMG_01344	CDS	2310	rcsC	2.7.13.3		Sensor histidine kinase RcsC
CCHHBCMG_01345	CDS	957	cheV		COG0784	Chemotaxis protein CheV
CCHHBCMG_01346	CDS	636				hypothetical protein
CCHHBCMG_01347	CDS	486	greA		COG0782	Transcription elongation factor GreA
CCHHBCMG_01348	CDS	1095	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
CCHHBCMG_01349	CDS	2844				hypothetical protein
CCHHBCMG_01350	CDS	1509				hypothetical protein
CCHHBCMG_01351	CDS	2346				hypothetical protein
CCHHBCMG_01352	CDS	753				hypothetical protein
CCHHBCMG_01353	CDS	1296	pgtP		COG2271	Phosphoglycerate transporter protein
CCHHBCMG_01354	CDS	777	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
CCHHBCMG_01355	CDS	657	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
CCHHBCMG_01356	CDS	747		3.5.2.6	COG2602	Beta-lactamase OXA-133
CCHHBCMG_01357	CDS	819				hypothetical protein
CCHHBCMG_01358	CDS	873	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CCHHBCMG_01359	CDS	675	cysT		COG0555	Sulfate transport system permease protein CysT
CCHHBCMG_01360	CDS	402				hypothetical protein
CCHHBCMG_01361	CDS	750	modA		COG0725	Molybdate-binding protein ModA
CCHHBCMG_01362	CDS	687				hypothetical protein
CCHHBCMG_01363	CDS	612			COG2830	putative protein
CCHHBCMG_01364	CDS	1143	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
CCHHBCMG_01365	CDS	1284	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
CCHHBCMG_01366	CDS	606	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
CCHHBCMG_01367	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
CCHHBCMG_01368	CDS	339	gdnC		COG2076	putative guanidinium efflux system subunit GdnC
CCHHBCMG_01369	CDS	537	rplY			50S ribosomal protein L25
CCHHBCMG_01370	CDS	546	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
CCHHBCMG_01371	CDS	1059				hypothetical protein
CCHHBCMG_01372	CDS	1209	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
CCHHBCMG_01373	CDS	768	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
CCHHBCMG_01374	CDS	1074	pheA			Bifunctional chorismate mutase/prephenate dehydratase
CCHHBCMG_01375	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
CCHHBCMG_01376	CDS	1683	fliF		COG1766	Flagellar M-ring protein
CCHHBCMG_01377	CDS	1029	fliG		COG1536	Flagellar motor switch protein FliG
CCHHBCMG_01378	CDS	831				hypothetical protein
CCHHBCMG_01379	CDS	1848	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
CCHHBCMG_01380	CDS	411				hypothetical protein
CCHHBCMG_01381	CDS	1197				hypothetical protein
CCHHBCMG_01382	CDS	708	menG	2.1.1.163		Demethylmenaquinone methyltransferase
CCHHBCMG_01383	CDS	1164	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
CCHHBCMG_01384	CDS	1077	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
CCHHBCMG_01385	CDS	351	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
