locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDHBLALJ_01034	CDS	561				hypothetical protein
HDHBLALJ_01035	CDS	471	fur		COG0735	Ferric uptake regulation protein
HDHBLALJ_01036	CDS	1509	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
HDHBLALJ_01037	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HDHBLALJ_01038	CDS	546				hypothetical protein
HDHBLALJ_01039	CDS	828				hypothetical protein
HDHBLALJ_01040	CDS	792	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HDHBLALJ_01041	CDS	906				hypothetical protein
HDHBLALJ_01042	CDS	816	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
HDHBLALJ_01043	CDS	786	frdC		COG2009	Fumarate reductase cytochrome b subunit
HDHBLALJ_01044	CDS	1992	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HDHBLALJ_01045	CDS	726	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
HDHBLALJ_01046	CDS	2187	der_2			GTPase Der
HDHBLALJ_01047	CDS	1833	der_3			GTPase Der
HDHBLALJ_01048	CDS	705	hcpC	3.5.2.6	COG0790	Putative beta-lactamase HcpC
HDHBLALJ_01049	CDS	681				hypothetical protein
HDHBLALJ_01050	CDS	363				hypothetical protein
HDHBLALJ_01051	CDS	573	yceI		COG2353	Protein YceI
HDHBLALJ_01052	CDS	957				hypothetical protein
HDHBLALJ_01053	CDS	210				hypothetical protein
HDHBLALJ_01054	CDS	423				hypothetical protein
HDHBLALJ_01055	CDS	354				hypothetical protein
HDHBLALJ_01056	CDS	207				hypothetical protein
HDHBLALJ_01057	CDS	300				hypothetical protein
HDHBLALJ_01058	CDS	1578	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
HDHBLALJ_01059	CDS	333				hypothetical protein
HDHBLALJ_01060	CDS	378				hypothetical protein
HDHBLALJ_01061	CDS	585				hypothetical protein
HDHBLALJ_01062	CDS	1224				hypothetical protein
HDHBLALJ_01063	CDS	768				hypothetical protein
HDHBLALJ_01064	CDS	1638				hypothetical protein
HDHBLALJ_01065	CDS	201				hypothetical protein
HDHBLALJ_01066	CDS	2367				hypothetical protein
HDHBLALJ_01067	CDS	1374	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HDHBLALJ_01068	CDS	1491	ndhD	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
HDHBLALJ_01069	CDS	1791	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
HDHBLALJ_01070	CDS	294	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
HDHBLALJ_01071	CDS	516	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
HDHBLALJ_01072	CDS	666	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HDHBLALJ_01073	CDS	999	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
HDHBLALJ_01074	CDS	2463				hypothetical protein
HDHBLALJ_01075	CDS	693				hypothetical protein
HDHBLALJ_01076	CDS	228				hypothetical protein
HDHBLALJ_01077	CDS	1227	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
HDHBLALJ_01078	CDS	792	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
HDHBLALJ_01079	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
HDHBLALJ_01080	CDS	390	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
HDHBLALJ_01081	CDS	666	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
HDHBLALJ_01082	CDS	711	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
HDHBLALJ_01083	CDS	756	dppC		COG1173	Dipeptide transport system permease protein DppC
HDHBLALJ_01084	CDS	945	cntB		COG0601	Metal-staphylopine import system permease protein CntB
HDHBLALJ_01085	CDS	1539	appA			Oligopeptide-binding protein AppA
HDHBLALJ_01086	CDS	2778				hypothetical protein
HDHBLALJ_01087	CDS	423	vhb			Bacterial hemoglobin
HDHBLALJ_01088	CDS	1632	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
HDHBLALJ_01089	CDS	1308	proP_3			Proline/betaine transporter
HDHBLALJ_01090	CDS	219				hypothetical protein
HDHBLALJ_01091	CDS	435				hypothetical protein
HDHBLALJ_01092	CDS	159				hypothetical protein
HDHBLALJ_01093	CDS	1161				hypothetical protein
HDHBLALJ_01094	CDS	618				hypothetical protein
HDHBLALJ_01095	CDS	786				hypothetical protein
HDHBLALJ_01096	CDS	489				hypothetical protein
HDHBLALJ_01097	CDS	861				hypothetical protein
HDHBLALJ_01098	CDS	219	infA		COG0361	Translation initiation factor IF-1
HDHBLALJ_01099	CDS	366	rpsM			30S ribosomal protein S13
HDHBLALJ_01100	CDS	393	rpsK			30S ribosomal protein S11
HDHBLALJ_01101	CDS	627	rpsD		COG0522	30S ribosomal protein S4
HDHBLALJ_01102	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HDHBLALJ_01103	CDS	354	rplQ		COG0203	50S ribosomal protein L17
HDHBLALJ_01104	CDS	900	hisG	2.4.2.17		ATP phosphoribosyltransferase
HDHBLALJ_01105	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HDHBLALJ_01106	CDS	1062	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
HDHBLALJ_01107	CDS	588	hisH_1	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HDHBLALJ_01108	CDS	729	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HDHBLALJ_01109	CDS	768	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HDHBLALJ_01110	CDS	624	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
HDHBLALJ_01111	CDS	516				hypothetical protein
HDHBLALJ_01112	CDS	1164	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HDHBLALJ_01113	CDS	1107				Iron-sulfur cluster carrier protein
HDHBLALJ_01114	CDS	1116	ispDF		COG0245	Bifunctional enzyme IspD/IspF
HDHBLALJ_01115	CDS	888				hypothetical protein
HDHBLALJ_01116	CDS	1161	sat	2.7.7.4		Sulfate adenylyltransferase
HDHBLALJ_01117	CDS	501	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
HDHBLALJ_01118	CDS	264				hypothetical protein
HDHBLALJ_01119	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
HDHBLALJ_01120	CDS	756	hugZ	1.14.99.-	COG0748	Heme oxygenase HugZ
HDHBLALJ_01121	CDS	2109	btuB			Vitamin B12 transporter BtuB
HDHBLALJ_01122	CDS	1002	hmuU		COG0609	Hemin transport system permease protein HmuU
HDHBLALJ_01123	CDS	780	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
HDHBLALJ_01124	CDS	807	btuF		COG0614	Vitamin B12-binding protein
HDHBLALJ_01125	CDS	858	moaA_2			GTP 3',8-cyclase
HDHBLALJ_01126	CDS	1263	kgtP			Alpha-ketoglutarate permease
HDHBLALJ_01127	CDS	1020	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
HDHBLALJ_01128	CDS	687				Bacteriohemerythrin
HDHBLALJ_01129	CDS	339				Bacteriohemerythrin
HDHBLALJ_01130	CDS	237				hypothetical protein
HDHBLALJ_01131	CDS	759				hypothetical protein
HDHBLALJ_01132	tRNA	75				tRNA-Gly(gcc)
HDHBLALJ_01133	tRNA	89				tRNA-Leu(taa)
HDHBLALJ_01134	tRNA	74				tRNA-Cys(gca)
HDHBLALJ_01135	tRNA	88				tRNA-Ser(tga)
HDHBLALJ_01136	CDS	330				hypothetical protein
HDHBLALJ_01137	CDS	1734				hypothetical protein
HDHBLALJ_01138	CDS	981	ribD		COG0117	Riboflavin biosynthesis protein RibD
HDHBLALJ_01139	CDS	522				hypothetical protein
HDHBLALJ_01140	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
HDHBLALJ_01141	CDS	1323	sdaC		COG0814	Serine transporter
HDHBLALJ_01142	CDS	417				hypothetical protein
HDHBLALJ_01143	CDS	738				hypothetical protein
HDHBLALJ_01144	CDS	426	tolQ_1			Tol-Pal system protein TolQ
HDHBLALJ_01145	CDS	390	tolR			Tol-Pal system protein TolR
HDHBLALJ_01146	CDS	870				hypothetical protein
HDHBLALJ_01147	CDS	162				hypothetical protein
HDHBLALJ_01148	CDS	984	mnmA_1	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HDHBLALJ_01149	CDS	1344	fhaC		COG2831	Filamentous hemagglutinin transporter protein FhaC
HDHBLALJ_01150	CDS	2088				hypothetical protein
HDHBLALJ_01151	CDS	2628				hypothetical protein
HDHBLALJ_01152	CDS	549				hypothetical protein
HDHBLALJ_01153	CDS	1092	aroC	4.2.3.5	COG0082	Chorismate synthase
HDHBLALJ_01154	CDS	675	rnc	3.1.26.3	COG0571	Ribonuclease 3
HDHBLALJ_01155	CDS	441	rnhA	3.1.26.4	COG0328	Ribonuclease H
HDHBLALJ_01156	CDS	984	lapB			Lipopolysaccharide assembly protein B
HDHBLALJ_01157	CDS	1827	dnaG	2.7.7.-		DNA primase
HDHBLALJ_01158	CDS	270				hypothetical protein
HDHBLALJ_01159	CDS	558				hypothetical protein
HDHBLALJ_01160	CDS	1284	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HDHBLALJ_01161	CDS	306			COG0718	Nucleoid-associated protein
HDHBLALJ_01162	CDS	1092				hypothetical protein
HDHBLALJ_01163	CDS	840		2.5.1.10		Farnesyl diphosphate synthase
HDHBLALJ_01164	CDS	1899	tkt	2.2.1.1		Transketolase
HDHBLALJ_01165	CDS	1116				hypothetical protein
HDHBLALJ_01166	CDS	723	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
HDHBLALJ_01167	CDS	897				hypothetical protein
HDHBLALJ_01168	CDS	603				hypothetical protein
HDHBLALJ_01169	CDS	501				hypothetical protein
HDHBLALJ_01170	CDS	759	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
HDHBLALJ_01171	CDS	744	murI	5.1.1.3	COG0796	Glutamate racemase
HDHBLALJ_01172	CDS	465				hypothetical protein
HDHBLALJ_01173	CDS	1170	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
HDHBLALJ_01174	CDS	1149	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
HDHBLALJ_01175	CDS	183				hypothetical protein
HDHBLALJ_01176	CDS	2070				hypothetical protein
HDHBLALJ_01177	CDS	540	tpd		COG3470	34 kDa membrane antigen
HDHBLALJ_01178	CDS	1404				hypothetical protein
HDHBLALJ_01179	CDS	1296				hypothetical protein
HDHBLALJ_01180	CDS	1119				hypothetical protein
HDHBLALJ_01181	CDS	648	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HDHBLALJ_01182	CDS	489	resA_2			Thiol-disulfide oxidoreductase ResA
HDHBLALJ_01183	CDS	504				hypothetical protein
HDHBLALJ_01184	CDS	1038	obg	3.6.5.-		GTPase Obg
HDHBLALJ_01185	CDS	255	rpmA		COG0211	50S ribosomal protein L27
HDHBLALJ_01186	CDS	309	rplU		COG0261	50S ribosomal protein L21
HDHBLALJ_01187	CDS	987				hypothetical protein
HDHBLALJ_01188	CDS	624				hypothetical protein
HDHBLALJ_01189	CDS	1353				hypothetical protein
HDHBLALJ_01190	CDS	1338	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
HDHBLALJ_01191	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HDHBLALJ_01192	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
HDHBLALJ_01193	CDS	693	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
HDHBLALJ_01194	CDS	201				hypothetical protein
HDHBLALJ_01195	CDS	624				hypothetical protein
HDHBLALJ_01196	CDS	105				hypothetical protein
HDHBLALJ_01197	CDS	1125	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
HDHBLALJ_01198	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
HDHBLALJ_01199	CDS	231				hypothetical protein
HDHBLALJ_01200	CDS	1668	lldP		COG1620	L-lactate permease
HDHBLALJ_01201	CDS	738	lutA_2		COG0247	Lactate utilization protein A
HDHBLALJ_01202	CDS	1440	lutB		COG1139	Lactate utilization protein B
HDHBLALJ_01203	CDS	657	lutC			Lactate utilization protein C
HDHBLALJ_01204	CDS	690				Bacteriohemerythrin
HDHBLALJ_01205	CDS	612				Bacteriohemerythrin
HDHBLALJ_01206	CDS	1032				hypothetical protein
HDHBLALJ_01207	CDS	897				hypothetical protein
HDHBLALJ_01208	CDS	1230		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
HDHBLALJ_01209	CDS	489	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
HDHBLALJ_01210	CDS	483				hypothetical protein
HDHBLALJ_01211	CDS	1431	srp54			Signal recognition particle 54 kDa protein
HDHBLALJ_01212	CDS	867	ylxH		COG0455	Flagellum site-determining protein YlxH
HDHBLALJ_01213	CDS	357				hypothetical protein
HDHBLALJ_01214	CDS	693	fliA		COG1191	RNA polymerase sigma factor FliA
HDHBLALJ_01215	CDS	1077	fliM		COG1868	Flagellar motor switch protein FliM
HDHBLALJ_01216	CDS	837				hypothetical protein
HDHBLALJ_01217	CDS	600				hypothetical protein
HDHBLALJ_01218	CDS	249				hypothetical protein
HDHBLALJ_01219	CDS	528				hypothetical protein
HDHBLALJ_01220	CDS	648				hypothetical protein
HDHBLALJ_01221	CDS	789				hypothetical protein
HDHBLALJ_01222	CDS	606				hypothetical protein
HDHBLALJ_01223	CDS	1017	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HDHBLALJ_01224	CDS	351	yflS_1		COG0471	Putative malate transporter YflS
HDHBLALJ_01225	CDS	240				hypothetical protein
HDHBLALJ_01226	CDS	225				hypothetical protein
HDHBLALJ_01227	CDS	351	yflS_2		COG0471	Putative malate transporter YflS
HDHBLALJ_01228	CDS	306				hypothetical protein
HDHBLALJ_01229	CDS	720				Bacteriohemerythrin
HDHBLALJ_01230	CDS	1872				hypothetical protein
HDHBLALJ_01231	CDS	1638				hypothetical protein
HDHBLALJ_01232	CDS	885				hypothetical protein
HDHBLALJ_01233	CDS	1887				hypothetical protein
HDHBLALJ_01234	CDS	324				hypothetical protein
HDHBLALJ_01235	CDS	1809	typA		COG1217	GTP-binding protein TypA/BipA
HDHBLALJ_01236	CDS	651				hypothetical protein
HDHBLALJ_01237	CDS	1350				hypothetical protein
HDHBLALJ_01238	CDS	1209	bcr			Bicyclomycin resistance protein
HDHBLALJ_01239	CDS	702				hypothetical protein
HDHBLALJ_01240	CDS	489				hypothetical protein
HDHBLALJ_01241	CDS	3810				hypothetical protein
HDHBLALJ_01242	CDS	2790	recD	3.1.11.5		RecBCD enzyme subunit RecD
HDHBLALJ_01243	CDS	429			COG0789	putative HTH-type transcriptional regulator
HDHBLALJ_01244	CDS	759	acr3		COG0798	Arsenical-resistance protein Acr3
HDHBLALJ_01245	CDS	423	arsC	1.20.4.4		Arsenate reductase
HDHBLALJ_01246	CDS	318				hypothetical protein
HDHBLALJ_01247	CDS	948			COG0701	Putative two-component membrane permease complex subunit SMU_747c
HDHBLALJ_01248	CDS	972	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
HDHBLALJ_01249	CDS	510	ywrO	1.6.99.-	COG2249	General stress protein 14
HDHBLALJ_01250	CDS	1116	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
HDHBLALJ_01251	CDS	603	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
HDHBLALJ_01252	CDS	1488				hypothetical protein
HDHBLALJ_01253	CDS	1071			COG3177	putative protein
HDHBLALJ_01254	CDS	1233	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
HDHBLALJ_01255	CDS	765				hypothetical protein
HDHBLALJ_01256	CDS	600				hypothetical protein
HDHBLALJ_01257	CDS	1596				hypothetical protein
HDHBLALJ_01258	CDS	2310				hypothetical protein
HDHBLALJ_01259	CDS	1077	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
HDHBLALJ_01260	CDS	453	blc		COG3040	Outer membrane lipoprotein Blc
HDHBLALJ_01261	CDS	1191	sotB			sugar efflux transporter
HDHBLALJ_01262	CDS	222				hypothetical protein
HDHBLALJ_01263	CDS	375				hypothetical protein
HDHBLALJ_01264	CDS	1920	tet(O)			tetracycline resistance ribosomal protection protein Tet(O)
HDHBLALJ_01265	CDS	225				hypothetical protein
HDHBLALJ_01266	CDS	780	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
HDHBLALJ_01267	CDS	546				hypothetical protein
HDHBLALJ_01268	CDS	795	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
HDHBLALJ_01269	CDS	636				hypothetical protein
HDHBLALJ_01270	CDS	396				hypothetical protein
HDHBLALJ_01271	CDS	666	aacA-aphD			Bifunctional AAC/APH
HDHBLALJ_01272	CDS	360				hypothetical protein
HDHBLALJ_01273	CDS	414				hypothetical protein
HDHBLALJ_01274	CDS	867	aadK_1	2.7.7.-		Aminoglycoside 6-adenylyltransferase
HDHBLALJ_01275	CDS	888	tetO			Tetracycline resistance protein TetO
HDHBLALJ_01276	CDS	486	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
HDHBLALJ_01277	CDS	900				hypothetical protein
HDHBLALJ_01278	CDS	765		4.2.1.-	COG4336	Putative hydro-lyase
HDHBLALJ_01279	CDS	966	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
HDHBLALJ_01280	CDS	741	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
HDHBLALJ_01281	CDS	1170				hypothetical protein
HDHBLALJ_01282	CDS	771	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
HDHBLALJ_01283	CDS	810	tupA			Tungstate-binding protein TupA
HDHBLALJ_01284	CDS	687	tupB		COG4662	Tungstate uptake system permease protein TupB
HDHBLALJ_01285	CDS	996	tupC	7.3.2.6	COG3839	Tungstate uptake system ATP-binding protein TupC
HDHBLALJ_01286	CDS	1971	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HDHBLALJ_01287	CDS	825	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
HDHBLALJ_01288	CDS	1221	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
HDHBLALJ_01289	CDS	450	dps	1.16.-.-	COG0783	DNA protection during starvation protein
HDHBLALJ_01290	CDS	318				hypothetical protein
HDHBLALJ_01291	CDS	1038				hypothetical protein
HDHBLALJ_01292	CDS	732				hypothetical protein
HDHBLALJ_01293	CDS	750	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HDHBLALJ_01294	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
HDHBLALJ_01295	CDS	990	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HDHBLALJ_01296	CDS	978				hypothetical protein
HDHBLALJ_01297	CDS	588				hypothetical protein
HDHBLALJ_01298	CDS	660	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HDHBLALJ_01299	CDS	2964	cas9		COG3513	CRISPR-associated endonuclease Cas9
HDHBLALJ_01300	CDS	891	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
HDHBLALJ_01301	CDS	432	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
HDHBLALJ_01302	CDS	681				IS6 family transposase IS1216E
HDHBLALJ_01303	CDS	285				hypothetical protein
HDHBLALJ_01304	CDS	564				hypothetical protein
HDHBLALJ_01305	CDS	795	aphA	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HDHBLALJ_01306	CDS	543	satA	2.3.-.-		Streptothricin acetyltransferase A
HDHBLALJ_01307	CDS	909	aadK_2	2.7.7.-		Aminoglycoside 6-adenylyltransferase
	CRISPR	234				
HDHBLALJ_01308	CDS	1191	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
HDHBLALJ_01309	CDS	417				hypothetical protein
HDHBLALJ_01310	CDS	444	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
HDHBLALJ_01311	CDS	222				hypothetical protein
HDHBLALJ_01312	CDS	1542	mco	1.-.-.-		Multicopper oxidase mco
HDHBLALJ_01313	CDS	1149	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
HDHBLALJ_01314	CDS	702				hypothetical protein
HDHBLALJ_01315	CDS	192				hypothetical protein
HDHBLALJ_01316	CDS	543	fdnG-3	1.17.2.3	COG0243	Formate dehydrogenase 2 subunit alpha (cytochrome c-553)
HDHBLALJ_01317	CDS	2241	napA_2	1.9.6.1		Periplasmic nitrate reductase
HDHBLALJ_01318	CDS	642	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
HDHBLALJ_01319	CDS	933				hypothetical protein
HDHBLALJ_01320	CDS	2241				hypothetical protein
HDHBLALJ_01321	CDS	783	fdhD		COG1526	Sulfur carrier protein FdhD
HDHBLALJ_01322	CDS	732				hypothetical protein
HDHBLALJ_01323	CDS	573				hypothetical protein
HDHBLALJ_01324	CDS	927	selD	2.7.9.3	COG0709	Selenide, water dikinase
HDHBLALJ_01325	CDS	3504	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
HDHBLALJ_01326	CDS	1482	putP		COG0591	High-affinity proline transporter PutP
HDHBLALJ_01327	CDS	228	yedF		COG0425	Putative sulfur carrier protein YedF
HDHBLALJ_01328	CDS	1212				hypothetical protein
HDHBLALJ_01329	tRNA	94				tRNA-SeC(tca)
HDHBLALJ_01330	CDS	1251	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
HDHBLALJ_01331	CDS	429				hypothetical protein
HDHBLALJ_01332	CDS	519				hypothetical protein
HDHBLALJ_01333	CDS	552				hypothetical protein
HDHBLALJ_01334	CDS	1119	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
HDHBLALJ_01335	CDS	672				hypothetical protein
HDHBLALJ_01336	CDS	1215	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
HDHBLALJ_01337	CDS	669	mprA_2		COG0745	Response regulator MprA
HDHBLALJ_01338	CDS	1467	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
HDHBLALJ_01339	CDS	666				hypothetical protein
HDHBLALJ_01340	CDS	252				hypothetical protein
HDHBLALJ_01341	CDS	864	ccoP			Cbb3-type cytochrome c oxidase subunit CcoP
HDHBLALJ_01342	CDS	222				hypothetical protein
HDHBLALJ_01343	CDS	102				hypothetical protein
HDHBLALJ_01344	CDS	591				hypothetical protein
HDHBLALJ_01345	CDS	525				hypothetical protein
HDHBLALJ_01346	CDS	2367				hypothetical protein
HDHBLALJ_01347	CDS	2763	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
HDHBLALJ_01348	CDS	645				hypothetical protein
HDHBLALJ_01349	CDS	441	djlA_2			Co-chaperone protein DjlA
HDHBLALJ_01350	CDS	426	rplM		COG0102	50S ribosomal protein L13
HDHBLALJ_01351	CDS	390	rpsI		COG0103	30S ribosomal protein S9
HDHBLALJ_01352	CDS	999	oprF		COG2885	Outer membrane porin F
HDHBLALJ_01353	CDS	639	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
HDHBLALJ_01354	CDS	3561		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
HDHBLALJ_01355	CDS	297				hypothetical protein
HDHBLALJ_01356	CDS	1419	sctC			Type 3 secretion system secretin
HDHBLALJ_01357	CDS	597				hypothetical protein
HDHBLALJ_01358	CDS	597				hypothetical protein
HDHBLALJ_01359	CDS	1563				hypothetical protein
HDHBLALJ_01360	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
HDHBLALJ_01361	CDS	765	yfcA		COG0730	putative membrane transporter protein YfcA
HDHBLALJ_01362	CDS	765				hypothetical protein
HDHBLALJ_01363	CDS	1827				hypothetical protein
HDHBLALJ_01364	CDS	435				hypothetical protein
HDHBLALJ_01365	CDS	198				hypothetical protein
HDHBLALJ_01366	CDS	342				hypothetical protein
HDHBLALJ_01367	CDS	1047	flgI			Flagellar P-ring protein
HDHBLALJ_01368	CDS	690				hypothetical protein
HDHBLALJ_01369	CDS	384				hypothetical protein
HDHBLALJ_01370	CDS	1074				hypothetical protein
HDHBLALJ_01371	CDS	822	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HDHBLALJ_01372	CDS	1119	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
HDHBLALJ_01373	CDS	105				hypothetical protein
HDHBLALJ_01374	CDS	273				hypothetical protein
HDHBLALJ_01375	CDS	1098	prfB			Peptide chain release factor 2
HDHBLALJ_01376	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
HDHBLALJ_01377	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
HDHBLALJ_01378	CDS	711				hypothetical protein
HDHBLALJ_01379	CDS	690				hypothetical protein
HDHBLALJ_01380	CDS	564				hypothetical protein
HDHBLALJ_01381	CDS	417				hypothetical protein
HDHBLALJ_01382	CDS	783	kpsM		COG1682	Polysialic acid transport protein KpsM
HDHBLALJ_01383	CDS	663	kpsT			Polysialic acid transport ATP-binding protein KpsT
HDHBLALJ_01384	CDS	1116				hypothetical protein
HDHBLALJ_01385	CDS	1632	kpsD		COG1596	Polysialic acid transport protein KpsD
HDHBLALJ_01386	CDS	954	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
HDHBLALJ_01387	CDS	978				hypothetical protein
HDHBLALJ_01388	CDS	2526				hypothetical protein
HDHBLALJ_01389	CDS	2571				hypothetical protein
HDHBLALJ_01390	CDS	1671				hypothetical protein
HDHBLALJ_01391	CDS	327	cysQ_1	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
HDHBLALJ_01392	CDS	429	cysQ_2	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
HDHBLALJ_01393	CDS	894	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
HDHBLALJ_01394	CDS	1425	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
HDHBLALJ_01395	CDS	1716				hypothetical protein
HDHBLALJ_01396	CDS	582	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
HDHBLALJ_01397	CDS	996	ansZ	3.5.1.1	COG0252	L-asparaginase 2
HDHBLALJ_01398	CDS	1572	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
HDHBLALJ_01399	CDS	1635	pyrG	6.3.4.2	COG0504	CTP synthase
HDHBLALJ_01400	CDS	624	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
HDHBLALJ_01401	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
