locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBHBHFCO_01054	CDS	756	hugZ	1.14.99.-	COG0748	Heme oxygenase HugZ
OBHBHFCO_01055	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
OBHBHFCO_01056	CDS	264				hypothetical protein
OBHBHFCO_01057	CDS	501	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
OBHBHFCO_01058	CDS	1161	sat	2.7.7.4		Sulfate adenylyltransferase
OBHBHFCO_01059	CDS	888				hypothetical protein
OBHBHFCO_01060	CDS	1116	ispDF		COG0245	Bifunctional enzyme IspD/IspF
OBHBHFCO_01061	CDS	1107				Iron-sulfur cluster carrier protein
OBHBHFCO_01062	CDS	1164	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
OBHBHFCO_01063	CDS	516				hypothetical protein
OBHBHFCO_01064	CDS	624	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
OBHBHFCO_01065	CDS	768	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OBHBHFCO_01066	CDS	729	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
OBHBHFCO_01067	CDS	588	hisH_1	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
OBHBHFCO_01068	CDS	1062	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
OBHBHFCO_01069	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
OBHBHFCO_01070	CDS	900	hisG	2.4.2.17		ATP phosphoribosyltransferase
OBHBHFCO_01071	CDS	354	rplQ		COG0203	50S ribosomal protein L17
OBHBHFCO_01072	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
OBHBHFCO_01073	CDS	627	rpsD		COG0522	30S ribosomal protein S4
OBHBHFCO_01074	CDS	393	rpsK			30S ribosomal protein S11
OBHBHFCO_01075	CDS	366	rpsM			30S ribosomal protein S13
OBHBHFCO_01076	CDS	219	infA		COG0361	Translation initiation factor IF-1
OBHBHFCO_01077	CDS	861				hypothetical protein
OBHBHFCO_01078	CDS	489				hypothetical protein
OBHBHFCO_01079	CDS	786				hypothetical protein
OBHBHFCO_01080	CDS	618				hypothetical protein
OBHBHFCO_01081	CDS	1161				hypothetical protein
OBHBHFCO_01082	CDS	159				hypothetical protein
OBHBHFCO_01083	tRNA	77				tRNA-Met(cat)
OBHBHFCO_01084	tRNA	88				tRNA-Ser(gga)
OBHBHFCO_01085	CDS	570				hypothetical protein
OBHBHFCO_01086	CDS	414				hypothetical protein
OBHBHFCO_01087	tRNA	76				tRNA-Ala(ggc)
OBHBHFCO_01088	tRNA	76				tRNA-Val(gac)
OBHBHFCO_01089	CDS	531				hypothetical protein
OBHBHFCO_01090	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
OBHBHFCO_01091	CDS	1407	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
OBHBHFCO_01092	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
OBHBHFCO_01093	CDS	1536	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
OBHBHFCO_01094	CDS	630				hypothetical protein
OBHBHFCO_01095	CDS	645				hypothetical protein
OBHBHFCO_01096	CDS	312				hypothetical protein
OBHBHFCO_01097	CDS	384	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
OBHBHFCO_01098	CDS	600				hypothetical protein
OBHBHFCO_01099	CDS	882	metAA1	2.3.1.31	COG1897	Homoserine O-acetyltransferase 1
OBHBHFCO_01100	CDS	222	yeeD		COG0425	Putative sulfur carrier protein YeeD
OBHBHFCO_01101	CDS	1041				hypothetical protein
OBHBHFCO_01102	CDS	1272	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
OBHBHFCO_01103	CDS	2559				hypothetical protein
OBHBHFCO_01104	CDS	555	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
OBHBHFCO_01105	CDS	1323	dnaA		COG0593	Chromosomal replication initiator protein DnaA
OBHBHFCO_01106	CDS	1068	dnaN		COG0592	Beta sliding clamp
OBHBHFCO_01107	CDS	2313	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
OBHBHFCO_01108	CDS	378				hypothetical protein
OBHBHFCO_01109	CDS	963				hypothetical protein
OBHBHFCO_01110	CDS	165				hypothetical protein
OBHBHFCO_01111	CDS	300				hypothetical protein
OBHBHFCO_01112	CDS	1647	actP		COG4147	Cation/acetate symporter ActP
OBHBHFCO_01113	CDS	360				hypothetical protein
OBHBHFCO_01114	CDS	1302				hypothetical protein
OBHBHFCO_01115	CDS	4491	gltB_1	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
OBHBHFCO_01116	CDS	1446	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
OBHBHFCO_01117	CDS	609	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OBHBHFCO_01118	CDS	648	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
OBHBHFCO_01119	CDS	1677	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
OBHBHFCO_01120	CDS	1227	yfbR	3.1.3.89		5'-deoxynucleotidase YfbR
OBHBHFCO_01121	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
OBHBHFCO_01122	CDS	1518				hypothetical protein
OBHBHFCO_01123	CDS	168				hypothetical protein
OBHBHFCO_01124	CDS	867	yisK		COG0179	putative protein YisK
OBHBHFCO_01125	CDS	936		5.4.99.-	COG0564	putative RNA pseudouridine synthase
OBHBHFCO_01126	CDS	1329	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
OBHBHFCO_01127	CDS	2370	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
OBHBHFCO_01128	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
OBHBHFCO_01129	CDS	624	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
OBHBHFCO_01130	CDS	1635	pyrG	6.3.4.2	COG0504	CTP synthase
OBHBHFCO_01131	CDS	1572	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OBHBHFCO_01132	CDS	996	ansZ	3.5.1.1	COG0252	L-asparaginase 2
OBHBHFCO_01133	CDS	1065	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
OBHBHFCO_01134	CDS	1320				Nucleobase transporter PlAzg1
OBHBHFCO_01135	CDS	444	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
OBHBHFCO_01136	CDS	699	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
OBHBHFCO_01137	CDS	570				hypothetical protein
OBHBHFCO_01138	CDS	2463				hypothetical protein
OBHBHFCO_01139	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OBHBHFCO_01140	CDS	456				hypothetical protein
OBHBHFCO_01141	CDS	1296	yajR		COG0477	Inner membrane transport protein YajR
OBHBHFCO_01142	CDS	528				hypothetical protein
OBHBHFCO_01143	CDS	711				hypothetical protein
OBHBHFCO_01144	CDS	1800	tuf			Elongation factor Tu
OBHBHFCO_01145	CDS	1323	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
OBHBHFCO_01146	CDS	1662	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
OBHBHFCO_01147	CDS	879				hypothetical protein
OBHBHFCO_01148	CDS	492	isiB		COG0716	Flavodoxin
OBHBHFCO_01149	CDS	696				hypothetical protein
OBHBHFCO_01150	CDS	318				hypothetical protein
OBHBHFCO_01151	CDS	1425	katA	1.11.1.6		Catalase
OBHBHFCO_01152	CDS	465				hypothetical protein
OBHBHFCO_01153	CDS	669				hypothetical protein
OBHBHFCO_01154	CDS	363	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OBHBHFCO_01155	CDS	1440	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
OBHBHFCO_01156	CDS	1164	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
OBHBHFCO_01157	CDS	1368	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
OBHBHFCO_01158	CDS	1341				hypothetical protein
OBHBHFCO_01159	CDS	225	feoA		COG1918	Putative Fe(2+) transport protein A
OBHBHFCO_01160	CDS	1842	feoB		COG0370	Fe(2+) transporter FeoB
OBHBHFCO_01161	CDS	1500				hypothetical protein
OBHBHFCO_01162	CDS	825	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
OBHBHFCO_01163	CDS	672	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
OBHBHFCO_01164	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
OBHBHFCO_01165	CDS	999	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
OBHBHFCO_01166	CDS	546	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
OBHBHFCO_01167	CDS	327	rsfS			Ribosomal silencing factor RsfS
OBHBHFCO_01168	CDS	1365	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
OBHBHFCO_01169	CDS	537				hypothetical protein
OBHBHFCO_01170	CDS	348	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
OBHBHFCO_01171	CDS	423				hypothetical protein
OBHBHFCO_01172	CDS	1371				hypothetical protein
OBHBHFCO_01173	CDS	1122				hypothetical protein
OBHBHFCO_01174	CDS	1182				hypothetical protein
OBHBHFCO_01175	CDS	2028				hypothetical protein
OBHBHFCO_01176	CDS	1497	glmU_2	2.7.7.23		Bifunctional protein GlmU
OBHBHFCO_01177	CDS	732				hypothetical protein
OBHBHFCO_01178	CDS	1296	udk	2.7.1.48		Uridine kinase
OBHBHFCO_01179	CDS	594				hypothetical protein
OBHBHFCO_01180	CDS	1932				hypothetical protein
OBHBHFCO_01181	CDS	1656				hypothetical protein
OBHBHFCO_01182	CDS	1782				hypothetical protein
OBHBHFCO_01183	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
OBHBHFCO_01184	CDS	315	trxA		COG0526	Thioredoxin
OBHBHFCO_01185	CDS	339				hypothetical protein
OBHBHFCO_01186	CDS	1251	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OBHBHFCO_01187	CDS	1206	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
OBHBHFCO_01188	CDS	807				hypothetical protein
OBHBHFCO_01189	CDS	948				hypothetical protein
OBHBHFCO_01190	CDS	684	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
OBHBHFCO_01191	CDS	825	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OBHBHFCO_01192	CDS	201	rpmE		COG0254	50S ribosomal protein L31
OBHBHFCO_01193	CDS	654	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
OBHBHFCO_01194	CDS	408				hypothetical protein
OBHBHFCO_01195	CDS	423				hypothetical protein
OBHBHFCO_01196	CDS	582				hypothetical protein
OBHBHFCO_01197	CDS	744	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
OBHBHFCO_01198	CDS	963	moaA_3	4.1.99.22	COG2896	GTP 3',8-cyclase
OBHBHFCO_01199	CDS	519				hypothetical protein
OBHBHFCO_01200	CDS	501				hypothetical protein
OBHBHFCO_01201	CDS	885	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
OBHBHFCO_01202	CDS	870	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OBHBHFCO_01203	CDS	564	mntP		COG1971	putative manganese efflux pump MntP
OBHBHFCO_01204	tRNA	75				tRNA-Glu(ttc)
OBHBHFCO_01205	CDS	408				hypothetical protein
OBHBHFCO_01206	CDS	294				hypothetical protein
OBHBHFCO_01207	CDS	663	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
OBHBHFCO_01208	CDS	1206		1.5.1.43		Carboxynorspermidine synthase
OBHBHFCO_01209	CDS	906	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OBHBHFCO_01210	CDS	1617				hypothetical protein
OBHBHFCO_01211	CDS	1005	futA1			Iron uptake protein A1
OBHBHFCO_01212	CDS	123				hypothetical protein
OBHBHFCO_01213	CDS	843				hypothetical protein
OBHBHFCO_01214	CDS	2277			COG1629	putative TonB-dependent receptor
OBHBHFCO_01215	CDS	762	exbB		COG0811	Biopolymer transport protein ExbB
OBHBHFCO_01216	CDS	411	exbD_2		COG0848	Biopolymer transport protein ExbD
OBHBHFCO_01217	CDS	747				hypothetical protein
OBHBHFCO_01218	CDS	1221				hypothetical protein
OBHBHFCO_01219	CDS	1134	ynfM			Inner membrane transport protein YnfM
OBHBHFCO_01220	CDS	1362				hypothetical protein
OBHBHFCO_01221	CDS	1185	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
OBHBHFCO_01222	CDS	210				hypothetical protein
OBHBHFCO_01223	CDS	741				hypothetical protein
OBHBHFCO_01224	CDS	717				hypothetical protein
OBHBHFCO_01225	CDS	393				hypothetical protein
OBHBHFCO_01226	CDS	90				hypothetical protein
OBHBHFCO_01227	CDS	576	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OBHBHFCO_01228	CDS	1371	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OBHBHFCO_01229	CDS	699				hypothetical protein
OBHBHFCO_01230	CDS	1506	comM		COG0606	Competence protein ComM
OBHBHFCO_01231	CDS	528	def	3.5.1.88	COG0242	Peptide deformylase
OBHBHFCO_01232	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
OBHBHFCO_01233	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
OBHBHFCO_01234	CDS	603	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OBHBHFCO_01235	CDS	1386	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
OBHBHFCO_01236	CDS	990	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
OBHBHFCO_01237	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
OBHBHFCO_01238	CDS	750	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
OBHBHFCO_01239	CDS	732				hypothetical protein
OBHBHFCO_01240	CDS	1038				hypothetical protein
OBHBHFCO_01241	CDS	318				hypothetical protein
OBHBHFCO_01242	CDS	450	dps	1.16.-.-	COG0783	DNA protection during starvation protein
OBHBHFCO_01243	CDS	1221	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OBHBHFCO_01244	CDS	825	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OBHBHFCO_01245	CDS	1971	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OBHBHFCO_01246	CDS	996	tupC	7.3.2.6	COG3839	Tungstate uptake system ATP-binding protein TupC
OBHBHFCO_01247	CDS	687	tupB		COG4662	Tungstate uptake system permease protein TupB
OBHBHFCO_01248	CDS	810	tupA			Tungstate-binding protein TupA
OBHBHFCO_01249	CDS	771	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
OBHBHFCO_01250	CDS	1170				hypothetical protein
OBHBHFCO_01251	CDS	741	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
OBHBHFCO_01252	CDS	966	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
OBHBHFCO_01253	CDS	765		4.2.1.-	COG4336	Putative hydro-lyase
OBHBHFCO_01254	CDS	900				hypothetical protein
OBHBHFCO_01255	CDS	486	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
OBHBHFCO_01256	CDS	888	tetO			Tetracycline resistance protein TetO
OBHBHFCO_01257	CDS	867	aadK	2.7.7.-		Aminoglycoside 6-adenylyltransferase
OBHBHFCO_01258	CDS	414				hypothetical protein
OBHBHFCO_01259	CDS	360				hypothetical protein
OBHBHFCO_01260	CDS	666	aacA-aphD			Bifunctional AAC/APH
OBHBHFCO_01261	CDS	396				hypothetical protein
OBHBHFCO_01262	CDS	636				hypothetical protein
OBHBHFCO_01263	CDS	795	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
OBHBHFCO_01264	CDS	546				hypothetical protein
OBHBHFCO_01265	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
OBHBHFCO_01266	CDS	225				hypothetical protein
OBHBHFCO_01267	CDS	1920	tet(O)			tetracycline resistance ribosomal protection protein Tet(O)
OBHBHFCO_01268	CDS	375				hypothetical protein
OBHBHFCO_01269	CDS	222				hypothetical protein
OBHBHFCO_01270	CDS	1191	sotB			sugar efflux transporter
OBHBHFCO_01271	CDS	453	blc		COG3040	Outer membrane lipoprotein Blc
OBHBHFCO_01272	CDS	1077	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
OBHBHFCO_01273	CDS	2310				hypothetical protein
OBHBHFCO_01274	CDS	1596				hypothetical protein
OBHBHFCO_01275	CDS	231				hypothetical protein
OBHBHFCO_01276	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
OBHBHFCO_01277	CDS	1125	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
OBHBHFCO_01278	CDS	105				hypothetical protein
OBHBHFCO_01279	CDS	624				hypothetical protein
OBHBHFCO_01280	CDS	201				hypothetical protein
OBHBHFCO_01281	CDS	693	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
OBHBHFCO_01282	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
OBHBHFCO_01283	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
OBHBHFCO_01284	CDS	1329	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
OBHBHFCO_01285	CDS	1353				hypothetical protein
OBHBHFCO_01286	CDS	624				hypothetical protein
OBHBHFCO_01287	CDS	987				hypothetical protein
OBHBHFCO_01288	CDS	309	rplU		COG0261	50S ribosomal protein L21
OBHBHFCO_01289	CDS	255	rpmA		COG0211	50S ribosomal protein L27
OBHBHFCO_01290	CDS	1056	obg	3.6.5.-		GTPase Obg
OBHBHFCO_01291	CDS	504				hypothetical protein
OBHBHFCO_01292	CDS	489	resA_2			Thiol-disulfide oxidoreductase ResA
OBHBHFCO_01293	CDS	648	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OBHBHFCO_01294	CDS	1119				hypothetical protein
OBHBHFCO_01295	CDS	1296				hypothetical protein
OBHBHFCO_01296	CDS	1404				hypothetical protein
OBHBHFCO_01297	CDS	540	tpd		COG3470	34 kDa membrane antigen
OBHBHFCO_01298	CDS	2070				hypothetical protein
OBHBHFCO_01299	CDS	183				hypothetical protein
OBHBHFCO_01300	CDS	1149	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
OBHBHFCO_01301	CDS	1170	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
OBHBHFCO_01302	CDS	465				hypothetical protein
OBHBHFCO_01303	CDS	744	murI	5.1.1.3	COG0796	Glutamate racemase
OBHBHFCO_01304	CDS	759	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
OBHBHFCO_01305	CDS	501				hypothetical protein
OBHBHFCO_01306	CDS	603				hypothetical protein
OBHBHFCO_01307	CDS	897				hypothetical protein
OBHBHFCO_01308	CDS	723	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
OBHBHFCO_01309	CDS	1116				hypothetical protein
OBHBHFCO_01310	CDS	1899	tkt	2.2.1.1		Transketolase
OBHBHFCO_01311	CDS	840		2.5.1.10		Farnesyl diphosphate synthase
OBHBHFCO_01312	CDS	1092				hypothetical protein
OBHBHFCO_01313	CDS	306			COG0718	Nucleoid-associated protein
OBHBHFCO_01314	CDS	1284	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OBHBHFCO_01315	CDS	558				hypothetical protein
OBHBHFCO_01316	CDS	270				hypothetical protein
OBHBHFCO_01317	CDS	1269	sufS	4.4.1.16		Cysteine desulfurase
OBHBHFCO_01318	tRNA	77				tRNA-Asp(gtc)
OBHBHFCO_01319	tRNA	76				tRNA-Val(tac)
OBHBHFCO_01320	tRNA	76				tRNA-Glu(ctc)
OBHBHFCO_01321	tRNA	76				tRNA-Lys(ttt)
OBHBHFCO_01322	tRNA	77				tRNA-Asp(gtc)
OBHBHFCO_01323	tRNA	76				tRNA-Val(tac)
OBHBHFCO_01324	tRNA	76				tRNA-Lys(ttt)
OBHBHFCO_01325	CDS	786				hypothetical protein
OBHBHFCO_01326	CDS	378				hypothetical protein
OBHBHFCO_01327	CDS	1119				hypothetical protein
OBHBHFCO_01328	CDS	1206	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
OBHBHFCO_01329	CDS	2589	secA		COG0653	Protein translocase subunit SecA
OBHBHFCO_01330	CDS	510	lolA			Outer-membrane lipoprotein carrier protein
OBHBHFCO_01331	CDS	699				hypothetical protein
OBHBHFCO_01332	CDS	1344	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
OBHBHFCO_01333	CDS	1365				hypothetical protein
OBHBHFCO_01334	CDS	873		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
OBHBHFCO_01335	CDS	888	fieF		COG0053	Ferrous-iron efflux pump FieF
OBHBHFCO_01336	CDS	978	aguA	3.5.3.12	COG2957	Agmatine deiminase
OBHBHFCO_01337	CDS	438				hypothetical protein
OBHBHFCO_01338	CDS	1593				hypothetical protein
OBHBHFCO_01339	CDS	1533	purH		COG0138	Bifunctional purine biosynthesis protein PurH
OBHBHFCO_01340	CDS	771	djlA_2			Co-chaperone protein DjlA
OBHBHFCO_01341	CDS	2187	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
OBHBHFCO_01342	CDS	1329	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
OBHBHFCO_01343	CDS	852				hypothetical protein
OBHBHFCO_01344	CDS	1596	yidC			Membrane protein insertase YidC
OBHBHFCO_01345	CDS	375	yidD			Putative membrane protein insertion efficiency factor
OBHBHFCO_01346	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
OBHBHFCO_01347	CDS	135	rpmH		COG0230	50S ribosomal protein L34
OBHBHFCO_01348	CDS	480				hypothetical protein
OBHBHFCO_01349	CDS	609				hypothetical protein
OBHBHFCO_01350	CDS	1197				hypothetical protein
OBHBHFCO_01351	CDS	375	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
OBHBHFCO_01352	CDS	1287				hypothetical protein
OBHBHFCO_01353	CDS	501				hypothetical protein
OBHBHFCO_01354	CDS	228				hypothetical protein
OBHBHFCO_01355	CDS	684				hypothetical protein
OBHBHFCO_01356	CDS	738				hypothetical protein
OBHBHFCO_01357	CDS	1407				hypothetical protein
OBHBHFCO_01358	CDS	282				hypothetical protein
OBHBHFCO_01359	CDS	315				hypothetical protein
OBHBHFCO_01360	CDS	219				hypothetical protein
OBHBHFCO_01361	CDS	150				hypothetical protein
OBHBHFCO_01362	CDS	711	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
OBHBHFCO_01363	CDS	375				hypothetical protein
OBHBHFCO_01364	CDS	1005	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
OBHBHFCO_01365	CDS	243				hypothetical protein
OBHBHFCO_01366	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
OBHBHFCO_01367	CDS	1548	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
OBHBHFCO_01368	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
OBHBHFCO_01369	CDS	1137				hypothetical protein
OBHBHFCO_01370	CDS	264				putative protein
OBHBHFCO_01371	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OBHBHFCO_01372	CDS	153				hypothetical protein
OBHBHFCO_01373	CDS	1311	proP_2			Proline/betaine transporter
OBHBHFCO_01374	CDS	477				hypothetical protein
OBHBHFCO_01375	CDS	864				hypothetical protein
OBHBHFCO_01376	CDS	354	rplT		COG0292	50S ribosomal protein L20
OBHBHFCO_01377	CDS	192				hypothetical protein
OBHBHFCO_01378	CDS	1167				hypothetical protein
OBHBHFCO_01379	CDS	1182	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
OBHBHFCO_01380	CDS	972				hypothetical protein
OBHBHFCO_01381	CDS	1884				hypothetical protein
OBHBHFCO_01382	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
OBHBHFCO_01383	CDS	696	yccA		COG0670	Modulator of FtsH protease YccA
OBHBHFCO_01384	CDS	357				hypothetical protein
OBHBHFCO_01385	CDS	558	frr		COG0233	Ribosome-recycling factor
OBHBHFCO_01386	CDS	609	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
OBHBHFCO_01387	CDS	411				hypothetical protein
OBHBHFCO_01388	CDS	1023	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
OBHBHFCO_01389	CDS	1389	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
OBHBHFCO_01390	CDS	540	yrdA		COG0663	Protein YrdA
OBHBHFCO_01391	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
OBHBHFCO_01392	CDS	1185	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
OBHBHFCO_01393	CDS	840	argB	2.7.2.8	COG0548	Acetylglutamate kinase
OBHBHFCO_01394	CDS	447	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
OBHBHFCO_01395	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
OBHBHFCO_01396	CDS	1104	fokIM	2.1.1.72		Modification methylase FokI
OBHBHFCO_01397	CDS	519	infC			Translation initiation factor IF-3
OBHBHFCO_01398	CDS	1809	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
OBHBHFCO_01399	CDS	804	uppP	3.6.1.27		Undecaprenyl-diphosphatase
OBHBHFCO_01400	CDS	435				hypothetical protein
OBHBHFCO_01401	CDS	219				hypothetical protein
OBHBHFCO_01402	CDS	1308	proP_3			Proline/betaine transporter
OBHBHFCO_01403	CDS	1632	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
OBHBHFCO_01404	CDS	423	vhb			Bacterial hemoglobin
OBHBHFCO_01405	CDS	2778				hypothetical protein
OBHBHFCO_01406	CDS	1539	appA			Oligopeptide-binding protein AppA
OBHBHFCO_01407	CDS	945	cntB		COG0601	Metal-staphylopine import system permease protein CntB
OBHBHFCO_01408	CDS	756	dppC		COG1173	Dipeptide transport system permease protein DppC
OBHBHFCO_01409	CDS	711	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
OBHBHFCO_01410	CDS	666	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
OBHBHFCO_01411	CDS	390	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
OBHBHFCO_01412	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
