locus_tag	ftype	length_bp	gene	EC_number	COG	product
HIOKELPH_01066	CDS	2463				hypothetical protein
HIOKELPH_01067	CDS	570				hypothetical protein
HIOKELPH_01068	CDS	699	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
HIOKELPH_01069	CDS	444	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
HIOKELPH_01070	CDS	1320				Nucleobase transporter PlAzg1
HIOKELPH_01071	CDS	1065	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
HIOKELPH_01072	CDS	2349	glnD	2.7.7.59		Bifunctional uridylyltransferase/uridylyl-removing enzyme
HIOKELPH_01073	CDS	1797	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HIOKELPH_01074	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
HIOKELPH_01075	CDS	1044				hypothetical protein
HIOKELPH_01076	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HIOKELPH_01077	CDS	411				hypothetical protein
HIOKELPH_01078	tmRNA	359	ssrA			transfer-messenger RNA, SsrA
HIOKELPH_01079	CDS	2253				hypothetical protein
HIOKELPH_01080	CDS	2085	ppk	2.7.4.1	COG0855	Polyphosphate kinase
HIOKELPH_01081	CDS	492	nrfH		COG3005	Cytochrome c-type protein NrfH
HIOKELPH_01082	CDS	1833	nrfA	1.7.2.2	COG3303	Cytochrome c-552
HIOKELPH_01083	tRNA	91				tRNA-Ser(gct)
HIOKELPH_01084	CDS	633				hypothetical protein
HIOKELPH_01085	CDS	990	yclQ		COG4607	Petrobactin-binding protein YclQ
HIOKELPH_01086	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
HIOKELPH_01087	CDS	939	yclO		COG4605	Petrobactin import system permease protein YclO
HIOKELPH_01088	CDS	969	yclN		COG4606	Petrobactin import system permease protein YclN
HIOKELPH_01089	CDS	996				hypothetical protein
HIOKELPH_01090	CDS	576	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
HIOKELPH_01091	CDS	1308				hypothetical protein
HIOKELPH_01092	CDS	339				hypothetical protein
HIOKELPH_01093	CDS	726				hypothetical protein
HIOKELPH_01094	CDS	1077	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HIOKELPH_01095	CDS	1395				hypothetical protein
HIOKELPH_01096	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HIOKELPH_01097	CDS	516				hypothetical protein
HIOKELPH_01098	CDS	585				hypothetical protein
HIOKELPH_01099	CDS	660				hypothetical protein
HIOKELPH_01100	CDS	1851				hypothetical protein
HIOKELPH_01101	CDS	510				hypothetical protein
HIOKELPH_01102	CDS	531				hypothetical protein
HIOKELPH_01103	CDS	1083				hypothetical protein
HIOKELPH_01104	CDS	915	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HIOKELPH_01105	CDS	207		5.3.2.-	COG1942	putative tautomerase
HIOKELPH_01106	CDS	459	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
HIOKELPH_01107	CDS	1092	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
HIOKELPH_01108	CDS	441	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HIOKELPH_01109	CDS	792	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
HIOKELPH_01110	CDS	1224	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
HIOKELPH_01111	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
HIOKELPH_01112	CDS	750				hypothetical protein
HIOKELPH_01113	CDS	924				hypothetical protein
HIOKELPH_01114	CDS	1908	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HIOKELPH_01115	CDS	876	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
HIOKELPH_01116	CDS	1128	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
HIOKELPH_01117	CDS	1455	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
HIOKELPH_01118	CDS	942				hypothetical protein
HIOKELPH_01119	CDS	894				hypothetical protein
HIOKELPH_01120	CDS	204				hypothetical protein
HIOKELPH_01121	CDS	186				hypothetical protein
HIOKELPH_01122	CDS	348				hypothetical protein
HIOKELPH_01123	CDS	3270	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
HIOKELPH_01124	CDS	1068				hypothetical protein
HIOKELPH_01125	CDS	714				hypothetical protein
HIOKELPH_01126	CDS	423				hypothetical protein
HIOKELPH_01127	CDS	987	tal	2.2.1.2		Transaldolase
HIOKELPH_01128	CDS	624	serB	3.1.3.3		Phosphoserine phosphatase
HIOKELPH_01129	CDS	522	cheW		COG0835	Chemotaxis protein CheW
HIOKELPH_01130	CDS	2295	rcsC	2.7.13.3		Sensor histidine kinase RcsC
HIOKELPH_01131	CDS	957	cheV		COG0784	Chemotaxis protein CheV
HIOKELPH_01132	CDS	636				hypothetical protein
HIOKELPH_01133	CDS	486	greA		COG0782	Transcription elongation factor GreA
HIOKELPH_01134	CDS	1092	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
HIOKELPH_01135	CDS	885	zupT		COG0428	Zinc transporter ZupT
HIOKELPH_01136	CDS	573				hypothetical protein
HIOKELPH_01137	CDS	804	cdtB	3.1.-.-		Cytolethal distending toxin subunit B
HIOKELPH_01138	CDS	777				hypothetical protein
HIOKELPH_01139	CDS	378	pgtP_1		COG2271	Phosphoglycerate transporter protein
HIOKELPH_01140	CDS	186				hypothetical protein
HIOKELPH_01141	CDS	204	pgtP_2		COG2271	Phosphoglycerate transporter protein
HIOKELPH_01142	CDS	135				hypothetical protein
HIOKELPH_01143	CDS	777	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
HIOKELPH_01144	CDS	657	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
HIOKELPH_01145	CDS	459	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
HIOKELPH_01146	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
HIOKELPH_01147	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
HIOKELPH_01148	CDS	825	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
HIOKELPH_01149	CDS	774		3.5.2.6	COG2602	Beta-lactamase OXA-133
HIOKELPH_01150	CDS	885	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HIOKELPH_01151	CDS	669				hypothetical protein
HIOKELPH_01152	CDS	402				hypothetical protein
HIOKELPH_01153	CDS	750	modA		COG0725	Molybdate-binding protein ModA
HIOKELPH_01154	CDS	687				hypothetical protein
HIOKELPH_01155	CDS	612			COG2830	putative protein
HIOKELPH_01156	CDS	1143	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
HIOKELPH_01157	CDS	612	hcpC_1	3.5.2.6	COG0790	Putative beta-lactamase HcpC
HIOKELPH_01158	CDS	1275	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
HIOKELPH_01159	CDS	606	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
HIOKELPH_01160	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
HIOKELPH_01161	CDS	363	gdnC		COG2076	putative guanidinium efflux system subunit GdnC
HIOKELPH_01162	CDS	537	rplY			50S ribosomal protein L25
HIOKELPH_01163	CDS	543	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
HIOKELPH_01164	CDS	1059				hypothetical protein
HIOKELPH_01165	CDS	1209	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HIOKELPH_01166	CDS	768	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
HIOKELPH_01167	CDS	1083	pheA			Bifunctional chorismate mutase/prephenate dehydratase
HIOKELPH_01168	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HIOKELPH_01169	CDS	1683	fliF		COG1766	Flagellar M-ring protein
HIOKELPH_01170	CDS	1029	fliG		COG1536	Flagellar motor switch protein FliG
HIOKELPH_01171	CDS	831				hypothetical protein
HIOKELPH_01172	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HIOKELPH_01173	CDS	411				hypothetical protein
HIOKELPH_01174	CDS	1203				hypothetical protein
HIOKELPH_01175	CDS	708	menG	2.1.1.163		Demethylmenaquinone methyltransferase
HIOKELPH_01176	CDS	1494				hypothetical protein
HIOKELPH_01177	CDS	444				hypothetical protein
HIOKELPH_01178	CDS	966				hypothetical protein
HIOKELPH_01179	CDS	1164	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HIOKELPH_01180	CDS	1077	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
HIOKELPH_01181	CDS	978	fabH_3	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
HIOKELPH_01182	CDS	987	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
HIOKELPH_01183	CDS	147	rpmF			50S ribosomal protein L32
HIOKELPH_01184	CDS	360				hypothetical protein
HIOKELPH_01185	CDS	414	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HIOKELPH_01186	CDS	285				hypothetical protein
HIOKELPH_01187	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
HIOKELPH_01188	CDS	1089	flhB		COG1377	Flagellar biosynthetic protein FlhB
HIOKELPH_01189	CDS	732	motB		COG1360	Motility protein B
HIOKELPH_01190	CDS	777	pomA		COG1291	Chemotaxis protein PomA
HIOKELPH_01191	CDS	2640	polA	2.7.7.7	COG0258	DNA polymerase I
HIOKELPH_01192	CDS	444	yqaA		COG1238	Inner membrane protein YqaA
HIOKELPH_01193	CDS	591				hypothetical protein
HIOKELPH_01194	CDS	678				hypothetical protein
HIOKELPH_01195	CDS	534				hypothetical protein
HIOKELPH_01196	CDS	2823	uvrA			UvrABC system protein A
HIOKELPH_01197	CDS	786				hypothetical protein
HIOKELPH_01198	CDS	1242	menF_2	5.4.4.2		Isochorismate synthase MenF
HIOKELPH_01199	CDS	1593	trpGD		COG0512	Bifunctional protein TrpGD
HIOKELPH_01200	CDS	600	trpC_2		COG0134	Tryptophan biosynthesis protein TrpCF
HIOKELPH_01201	CDS	1179	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HIOKELPH_01202	CDS	750	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HIOKELPH_01203	CDS	423				hypothetical protein
HIOKELPH_01204	CDS	309	fliN		COG1886	Flagellar motor switch protein FliN
HIOKELPH_01205	CDS	792				hypothetical protein
HIOKELPH_01206	CDS	1461	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
HIOKELPH_01207	CDS	246	fdx		COG1145	Ferredoxin
HIOKELPH_01208	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
HIOKELPH_01209	CDS	318				hypothetical protein
HIOKELPH_01210	CDS	612	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
HIOKELPH_01211	CDS	1026	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
HIOKELPH_01212	CDS	1341	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
HIOKELPH_01213	CDS	471	lspA	3.4.23.36		Lipoprotein signal peptidase
HIOKELPH_01214	CDS	453				hypothetical protein
HIOKELPH_01215	CDS	1311				hypothetical protein
HIOKELPH_01216	CDS	252				hypothetical protein
HIOKELPH_01217	CDS	1479	ttgC			Toluene efflux pump outer membrane protein TtgC
HIOKELPH_01218	CDS	3123	bepE			Efflux pump membrane transporter BepE
HIOKELPH_01219	CDS	1104	mdtE			Multidrug resistance protein MdtE
HIOKELPH_01220	CDS	636				hypothetical protein
HIOKELPH_01221	CDS	1377				hypothetical protein
HIOKELPH_01222	CDS	213	rpsU		COG0828	30S ribosomal protein S21
HIOKELPH_01223	CDS	606				hypothetical protein
HIOKELPH_01224	CDS	1170	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
HIOKELPH_01225	CDS	936	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
HIOKELPH_01226	CDS	492				hypothetical protein
HIOKELPH_01227	CDS	483				hypothetical protein
HIOKELPH_01228	CDS	822				hypothetical protein
HIOKELPH_01229	CDS	1713	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
HIOKELPH_01230	CDS	549	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HIOKELPH_01231	CDS	894	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HIOKELPH_01232	CDS	780				hypothetical protein
HIOKELPH_01233	CDS	840	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HIOKELPH_01234	CDS	399	nusB		COG0781	Transcription antitermination protein NusB
HIOKELPH_01235	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
HIOKELPH_01236	CDS	813	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
HIOKELPH_01237	CDS	933	cntI			Pseudopaline exporter CntI
HIOKELPH_01238	CDS	1383	der_1		COG1160	GTPase Der
HIOKELPH_01239	CDS	498	aroK	2.7.1.71	COG0703	Shikimate kinase
HIOKELPH_01240	CDS	960	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HIOKELPH_01241	CDS	1236	serS	6.1.1.11		Serine--tRNA ligase
HIOKELPH_01242	CDS	2463				hypothetical protein
HIOKELPH_01243	CDS	627				hypothetical protein
HIOKELPH_01244	CDS	1443	pyk	2.7.1.40		Pyruvate kinase
HIOKELPH_01245	CDS	1347	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
HIOKELPH_01246	CDS	630	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
HIOKELPH_01247	CDS	288				hypothetical protein
HIOKELPH_01248	CDS	999	pgbB			Plasminogen-binding protein PgbB
HIOKELPH_01249	CDS	579				hypothetical protein
HIOKELPH_01250	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
HIOKELPH_01251	CDS	561				hypothetical protein
HIOKELPH_01252	CDS	471	fur		COG0735	Ferric uptake regulation protein
HIOKELPH_01253	CDS	1509	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
HIOKELPH_01254	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HIOKELPH_01255	CDS	546				hypothetical protein
HIOKELPH_01256	CDS	828				hypothetical protein
HIOKELPH_01257	CDS	792	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HIOKELPH_01258	CDS	906				hypothetical protein
HIOKELPH_01259	CDS	816	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
HIOKELPH_01260	CDS	786	frdC		COG2009	Fumarate reductase cytochrome b subunit
HIOKELPH_01261	CDS	1992	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HIOKELPH_01262	CDS	726	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
HIOKELPH_01263	CDS	2187	der_2			GTPase Der
HIOKELPH_01264	CDS	1833	der_3			GTPase Der
HIOKELPH_01265	CDS	705	hcpC_2	3.5.2.6	COG0790	Putative beta-lactamase HcpC
HIOKELPH_01266	CDS	681				hypothetical protein
HIOKELPH_01267	CDS	363				hypothetical protein
HIOKELPH_01268	CDS	573	yceI		COG2353	Protein YceI
HIOKELPH_01269	CDS	957				hypothetical protein
HIOKELPH_01270	CDS	210				hypothetical protein
HIOKELPH_01271	CDS	330				hypothetical protein
HIOKELPH_01272	CDS	354				hypothetical protein
HIOKELPH_01273	CDS	207				hypothetical protein
HIOKELPH_01274	CDS	300				hypothetical protein
HIOKELPH_01275	CDS	1578	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
HIOKELPH_01276	CDS	333				hypothetical protein
HIOKELPH_01277	CDS	378				hypothetical protein
HIOKELPH_01278	CDS	585				hypothetical protein
HIOKELPH_01279	CDS	1224				hypothetical protein
HIOKELPH_01280	CDS	768				hypothetical protein
HIOKELPH_01281	CDS	1638				hypothetical protein
HIOKELPH_01282	CDS	996	ansZ	3.5.1.1	COG0252	L-asparaginase 2
HIOKELPH_01283	CDS	1572	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
HIOKELPH_01284	CDS	1635	pyrG	6.3.4.2	COG0504	CTP synthase
HIOKELPH_01285	CDS	624	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
HIOKELPH_01286	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
HIOKELPH_01287	CDS	2370	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
HIOKELPH_01288	CDS	1329	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
HIOKELPH_01289	CDS	936		5.4.99.-	COG0564	putative RNA pseudouridine synthase
HIOKELPH_01290	CDS	867	yisK		COG0179	putative protein YisK
HIOKELPH_01291	CDS	168				hypothetical protein
HIOKELPH_01292	CDS	1518				hypothetical protein
HIOKELPH_01293	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
HIOKELPH_01294	CDS	1227	yfbR	3.1.3.89		5'-deoxynucleotidase YfbR
HIOKELPH_01295	CDS	1677	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HIOKELPH_01296	CDS	648	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
HIOKELPH_01297	CDS	609	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HIOKELPH_01298	CDS	1446	gltB_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
HIOKELPH_01299	CDS	4491	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
HIOKELPH_01300	CDS	1302				hypothetical protein
HIOKELPH_01301	CDS	360				hypothetical protein
HIOKELPH_01302	CDS	1647	actP		COG4147	Cation/acetate symporter ActP
HIOKELPH_01303	CDS	435				hypothetical protein
HIOKELPH_01304	CDS	159				hypothetical protein
HIOKELPH_01305	CDS	531				hypothetical protein
HIOKELPH_01306	CDS	252	pchF	1.17.9.1		4-cresol dehydrogenase [hydroxylating] flavoprotein subunit
HIOKELPH_01307	CDS	96				hypothetical protein
HIOKELPH_01308	CDS	378				hypothetical protein
HIOKELPH_01309	CDS	2313	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
HIOKELPH_01310	CDS	1068	dnaN		COG0592	Beta sliding clamp
HIOKELPH_01311	CDS	1323	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HIOKELPH_01312	CDS	477	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HIOKELPH_01313	CDS	2541	flgE		COG1749	Flagellar hook protein FlgE
HIOKELPH_01314	CDS	1272	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
HIOKELPH_01315	CDS	1035				hypothetical protein
HIOKELPH_01316	CDS	222	yeeD		COG0425	Putative sulfur carrier protein YeeD
HIOKELPH_01317	CDS	882	metAA1	2.3.1.31	COG1897	Homoserine O-acetyltransferase 1
HIOKELPH_01318	CDS	600				hypothetical protein
HIOKELPH_01319	CDS	384	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
HIOKELPH_01320	CDS	327				hypothetical protein
HIOKELPH_01321	CDS	645				hypothetical protein
HIOKELPH_01322	CDS	630				hypothetical protein
HIOKELPH_01323	CDS	1536	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
HIOKELPH_01324	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HIOKELPH_01325	CDS	1407	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HIOKELPH_01326	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
HIOKELPH_01327	CDS	531				hypothetical protein
HIOKELPH_01328	tRNA	76				tRNA-Val(gac)
HIOKELPH_01329	tRNA	76				tRNA-Ala(ggc)
HIOKELPH_01330	CDS	414				hypothetical protein
HIOKELPH_01331	CDS	570				hypothetical protein
HIOKELPH_01332	tRNA	88				tRNA-Ser(gga)
HIOKELPH_01333	tRNA	77				tRNA-Met(cat)
HIOKELPH_01334	CDS	105				hypothetical protein
HIOKELPH_01335	CDS	1071	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HIOKELPH_01336	CDS	537				hypothetical protein
HIOKELPH_01337	CDS	795	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HIOKELPH_01338	CDS	2031	rnj	3.1.-.-	COG0595	Ribonuclease J
HIOKELPH_01339	CDS	762	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HIOKELPH_01340	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
HIOKELPH_01341	CDS	576				hypothetical protein
HIOKELPH_01342	CDS	615	rplD			50S ribosomal protein L4
HIOKELPH_01343	CDS	282	rplW		COG0089	50S ribosomal protein L23
HIOKELPH_01344	CDS	831	rplB			50S ribosomal protein L2
HIOKELPH_01345	CDS	282	rpsS		COG0185	30S ribosomal protein S19
HIOKELPH_01346	CDS	408				hypothetical protein
HIOKELPH_01347	CDS	702	rpsC		COG0092	30S ribosomal protein S3
HIOKELPH_01348	CDS	426	rplP		COG0197	50S ribosomal protein L16
HIOKELPH_01349	CDS	186				hypothetical protein
HIOKELPH_01350	CDS	252	rpsQ		COG0186	30S ribosomal protein S17
HIOKELPH_01351	CDS	369	rplN		COG0093	50S ribosomal protein L14
HIOKELPH_01352	CDS	234	rplX			50S ribosomal protein L24
HIOKELPH_01353	CDS	543	rplE			50S ribosomal protein L5
HIOKELPH_01354	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
HIOKELPH_01355	CDS	396	rpsH		COG0096	30S ribosomal protein S8
HIOKELPH_01356	CDS	537	rplF		COG0097	50S ribosomal protein L6
HIOKELPH_01357	CDS	357	rplR		COG0256	50S ribosomal protein L18
HIOKELPH_01358	CDS	444	rpsE		COG0098	30S ribosomal protein S5
HIOKELPH_01359	CDS	393	rplO			50S ribosomal protein L15
HIOKELPH_01360	CDS	1266	secY		COG0201	Protein translocase subunit SecY
HIOKELPH_01361	CDS	1260				hypothetical protein
HIOKELPH_01362	CDS	2103	topA	5.6.2.1	COG0550	DNA topoisomerase 1
HIOKELPH_01363	CDS	837	bioB	2.8.1.6	COG0502	Biotin synthase
HIOKELPH_01364	CDS	1176				hypothetical protein
HIOKELPH_01365	CDS	1269	gltA	2.3.3.16	COG0372	Citrate synthase
HIOKELPH_01366	CDS	765	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
HIOKELPH_01367	CDS	762				hypothetical protein
HIOKELPH_01368	CDS	174				hypothetical protein
HIOKELPH_01369	CDS	777	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
HIOKELPH_01370	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
HIOKELPH_01371	CDS	864	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
HIOKELPH_01372	CDS	1032	recA		COG0468	Protein RecA
HIOKELPH_01373	CDS	1245	eno	4.2.1.11	COG0148	Enolase
HIOKELPH_01374	CDS	204				hypothetical protein
HIOKELPH_01375	CDS	663				hypothetical protein
HIOKELPH_01376	CDS	840	ligA_2	6.5.1.1		DNA ligase
HIOKELPH_01377	tRNA	78				tRNA-Pro(tgg)
HIOKELPH_01378	tRNA	77				tRNA-His(gtg)
HIOKELPH_01379	tRNA	77				tRNA-Arg(tcg)
HIOKELPH_01380	tRNA	77				tRNA-Arg(tct)
HIOKELPH_01381	tRNA	85				tRNA-Leu(tag)
HIOKELPH_01382	CDS	756	proB	2.7.2.11	COG0263	Glutamate 5-kinase
HIOKELPH_01383	CDS	135				hypothetical protein
HIOKELPH_01384	CDS	1035				hypothetical protein
HIOKELPH_01385	CDS	921	fmt_2	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
HIOKELPH_01386	CDS	654	birA	6.3.4.15		Bifunctional ligase/repressor BirA
HIOKELPH_01387	CDS	786	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HIOKELPH_01388	CDS	837	parB		COG1475	putative chromosome-partitioning protein ParB
HIOKELPH_01389	CDS	426	atpG_1			ATP synthase subunit b'
HIOKELPH_01390	CDS	513	atpF			ATP synthase subunit b
HIOKELPH_01391	CDS	522	atpD_1			ATP synthase subunit delta
HIOKELPH_01392	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
HIOKELPH_01393	CDS	885	atpG_2			ATP synthase gamma chain, sodium ion specific
HIOKELPH_01394	CDS	1398	atpD_2	7.1.2.2	COG0055	ATP synthase subunit beta
HIOKELPH_01395	CDS	390	atpC		COG0355	ATP synthase epsilon chain
HIOKELPH_01396	CDS	555	tolQ_1			Tol-Pal system protein TolQ
HIOKELPH_01397	CDS	390	exbD_1		COG0848	Biopolymer transport protein ExbD
HIOKELPH_01398	CDS	777				hypothetical protein
HIOKELPH_01399	CDS	1212	tolB			Tol-Pal system protein TolB
HIOKELPH_01400	CDS	498	pal_2		COG2885	Peptidoglycan-associated lipoprotein
HIOKELPH_01401	CDS	954	cpoB			Cell division coordinator CpoB
HIOKELPH_01402	CDS	579				hypothetical protein
HIOKELPH_01403	CDS	981	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
HIOKELPH_01404	CDS	687	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
HIOKELPH_01405	CDS	762	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HIOKELPH_01406	CDS	522				hypothetical protein
HIOKELPH_01407	CDS	615				hypothetical protein
HIOKELPH_01408	CDS	408	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HIOKELPH_01409	CDS	693				hypothetical protein
HIOKELPH_01410	CDS	1239				hypothetical protein
HIOKELPH_01411	CDS	927	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
HIOKELPH_01412	CDS	987				hypothetical protein
HIOKELPH_01413	CDS	354	dksA			RNA polymerase-binding transcription factor DksA
HIOKELPH_01414	CDS	450	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
HIOKELPH_01415	CDS	843	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HIOKELPH_01416	CDS	717				hypothetical protein
HIOKELPH_01417	CDS	2217	bamA		COG4775	Outer membrane protein assembly factor BamA
HIOKELPH_01418	CDS	828	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
HIOKELPH_01419	CDS	1374				hypothetical protein
HIOKELPH_01420	CDS	885	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
HIOKELPH_01421	CDS	402				hypothetical protein
HIOKELPH_01422	CDS	879	thrB	2.7.1.39	COG0083	Homoserine kinase
HIOKELPH_01423	CDS	294				hypothetical protein
HIOKELPH_01424	CDS	2571	infB			Translation initiation factor IF-2
HIOKELPH_01425	CDS	363	rbfA			Ribosome-binding factor A
HIOKELPH_01426	CDS	444	rimP		COG0779	Ribosome maturation factor RimP
