locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFMMKAFD_01050	CDS	720				hypothetical protein
NFMMKAFD_01051	CDS	1428	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NFMMKAFD_01052	CDS	1335				hypothetical protein
NFMMKAFD_01053	CDS	1020	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
NFMMKAFD_01054	CDS	879				hypothetical protein
NFMMKAFD_01055	CDS	1269	sufS	4.4.1.16		Cysteine desulfurase
NFMMKAFD_01056	CDS	825	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
NFMMKAFD_01057	CDS	1119	cca	2.7.7.72		CCA-adding enzyme
NFMMKAFD_01058	CDS	492				hypothetical protein
NFMMKAFD_01059	CDS	246				hypothetical protein
NFMMKAFD_01060	CDS	174				hypothetical protein
NFMMKAFD_01061	CDS	339	napD			Chaperone NapD
NFMMKAFD_01062	CDS	915				hypothetical protein
NFMMKAFD_01063	CDS	522	napB			Periplasmic nitrate reductase, electron transfer subunit
NFMMKAFD_01064	CDS	780	napH		COG0348	Ferredoxin-type protein NapH
NFMMKAFD_01065	CDS	741	napG		COG1145	Ferredoxin-type protein NapG
NFMMKAFD_01066	CDS	2772	napA_1	1.9.6.1		Periplasmic nitrate reductase
NFMMKAFD_01067	CDS	528	tpx	1.11.1.15	COG2077	Thiol peroxidase
NFMMKAFD_01068	CDS	741				hypothetical protein
NFMMKAFD_01069	CDS	2031	uvrD	3.6.4.12	COG0210	DNA helicase II
NFMMKAFD_01070	CDS	1020				hypothetical protein
NFMMKAFD_01071	CDS	2613	valS	6.1.1.9	COG0525	Valine--tRNA ligase
NFMMKAFD_01072	CDS	1011	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NFMMKAFD_01073	CDS	912				hypothetical protein
NFMMKAFD_01074	CDS	774	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
NFMMKAFD_01075	CDS	771	nlpA		COG1464	Lipoprotein 28
NFMMKAFD_01076	CDS	777	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
NFMMKAFD_01077	CDS	663				hypothetical protein
NFMMKAFD_01078	CDS	564	shdB	2.5.1.129		putative UbiX-like flavin prenyltransferase
NFMMKAFD_01079	CDS	477	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
NFMMKAFD_01080	CDS	579	tmk	2.7.4.9	COG0125	Thymidylate kinase
NFMMKAFD_01081	CDS	1227	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
NFMMKAFD_01082	CDS	1833	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
NFMMKAFD_01083	CDS	639	cysE	2.3.1.30	COG1045	Serine acetyltransferase
NFMMKAFD_01084	CDS	1167		2.6.1.1		Aspartate aminotransferase
NFMMKAFD_01085	CDS	342				hypothetical protein
NFMMKAFD_01086	CDS	1026			COG2220	putative protein
NFMMKAFD_01087	CDS	2916				hypothetical protein
NFMMKAFD_01088	CDS	1875				hypothetical protein
NFMMKAFD_01089	CDS	1299				hypothetical protein
NFMMKAFD_01090	CDS	1911				hypothetical protein
NFMMKAFD_01091	CDS	1872	dnaK			Chaperone protein DnaK
NFMMKAFD_01092	CDS	531	grpE			Protein GrpE
NFMMKAFD_01093	CDS	792	hrcA			Heat-inducible transcription repressor HrcA
NFMMKAFD_01094	CDS	2091	cirA_2		COG4771	Colicin I receptor
NFMMKAFD_01095	CDS	684				hypothetical protein
NFMMKAFD_01096	CDS	555				IS200/IS605 family transposase ISCco1
NFMMKAFD_01097	CDS	252				hypothetical protein
NFMMKAFD_01098	CDS	738				hypothetical protein
NFMMKAFD_01099	CDS	1227				hypothetical protein
NFMMKAFD_01100	CDS	585				hypothetical protein
NFMMKAFD_01101	CDS	384				hypothetical protein
NFMMKAFD_01102	CDS	333				hypothetical protein
NFMMKAFD_01103	CDS	1578	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
NFMMKAFD_01104	CDS	534				hypothetical protein
NFMMKAFD_01105	CDS	261				hypothetical protein
NFMMKAFD_01106	CDS	420				hypothetical protein
NFMMKAFD_01107	CDS	210				hypothetical protein
NFMMKAFD_01108	CDS	957				hypothetical protein
NFMMKAFD_01109	CDS	573	yceI		COG2353	Protein YceI
NFMMKAFD_01110	CDS	363				hypothetical protein
NFMMKAFD_01111	CDS	705				hypothetical protein
NFMMKAFD_01112	CDS	696				hypothetical protein
NFMMKAFD_01113	CDS	1722		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
NFMMKAFD_01114	CDS	729				hypothetical protein
NFMMKAFD_01115	CDS	705	hcpA_1	3.5.2.6	COG0790	Beta-lactamase HcpA
NFMMKAFD_01116	CDS	1830				hypothetical protein
NFMMKAFD_01117	CDS	2187	der_1			GTPase Der
NFMMKAFD_01118	CDS	726	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
NFMMKAFD_01119	CDS	1992	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
NFMMKAFD_01120	CDS	783	frdC		COG2009	Fumarate reductase cytochrome b subunit
NFMMKAFD_01121	CDS	816	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NFMMKAFD_01122	CDS	900				hypothetical protein
NFMMKAFD_01123	CDS	789	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NFMMKAFD_01124	CDS	837	dedD			Cell division protein DedD
NFMMKAFD_01125	CDS	534				hypothetical protein
NFMMKAFD_01126	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NFMMKAFD_01127	CDS	1506	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
NFMMKAFD_01128	CDS	474	fur		COG0735	Ferric uptake regulation protein
NFMMKAFD_01129	CDS	564				hypothetical protein
NFMMKAFD_01130	CDS	285	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
NFMMKAFD_01131	CDS	579				hypothetical protein
NFMMKAFD_01132	CDS	999				hypothetical protein
NFMMKAFD_01133	CDS	291				hypothetical protein
NFMMKAFD_01134	CDS	630	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
NFMMKAFD_01135	CDS	1347	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
NFMMKAFD_01136	CDS	1443	pyk	2.7.1.40		Pyruvate kinase
NFMMKAFD_01137	CDS	636				hypothetical protein
NFMMKAFD_01138	CDS	2463				hypothetical protein
NFMMKAFD_01139	CDS	1236	serS	6.1.1.11	COG0172	Serine--tRNA ligase
NFMMKAFD_01140	CDS	960	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
NFMMKAFD_01141	CDS	498	aroK	2.7.1.71	COG0703	Shikimate kinase
NFMMKAFD_01142	CDS	1383	der_2		COG1160	GTPase Der
NFMMKAFD_01143	CDS	933	cntI			Pseudopaline exporter CntI
NFMMKAFD_01144	CDS	816	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
NFMMKAFD_01145	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
NFMMKAFD_01146	CDS	399	nusB		COG0781	Transcription antitermination protein NusB
NFMMKAFD_01147	CDS	840	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NFMMKAFD_01148	CDS	786				hypothetical protein
NFMMKAFD_01149	CDS	894	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
NFMMKAFD_01150	CDS	540	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
NFMMKAFD_01151	CDS	1713	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NFMMKAFD_01152	CDS	825				hypothetical protein
NFMMKAFD_01153	CDS	393				hypothetical protein
NFMMKAFD_01154	CDS	492				hypothetical protein
NFMMKAFD_01155	CDS	936	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
NFMMKAFD_01156	CDS	1170	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
NFMMKAFD_01157	CDS	606				hypothetical protein
NFMMKAFD_01158	CDS	198				hypothetical protein
NFMMKAFD_01159	CDS	1377				hypothetical protein
NFMMKAFD_01160	CDS	633				hypothetical protein
NFMMKAFD_01161	CDS	1104	acrE			Multidrug export protein AcrE
NFMMKAFD_01162	CDS	3120	bepE			Efflux pump membrane transporter BepE
NFMMKAFD_01163	CDS	1458	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
NFMMKAFD_01164	CDS	252				hypothetical protein
NFMMKAFD_01165	CDS	1347				hypothetical protein
NFMMKAFD_01166	CDS	453				hypothetical protein
NFMMKAFD_01167	CDS	471	lspA	3.4.23.36		Lipoprotein signal peptidase
NFMMKAFD_01168	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
NFMMKAFD_01169	CDS	1026	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
NFMMKAFD_01170	CDS	609	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
NFMMKAFD_01171	CDS	318				hypothetical protein
NFMMKAFD_01172	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
NFMMKAFD_01173	CDS	246	fdx		COG1145	Ferredoxin
NFMMKAFD_01174	CDS	1461	gppA_2	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
NFMMKAFD_01175	CDS	798				hypothetical protein
NFMMKAFD_01176	CDS	309	fliN		COG1886	Flagellar motor switch protein FliN
NFMMKAFD_01177	CDS	423				hypothetical protein
NFMMKAFD_01178	CDS	750	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
NFMMKAFD_01179	CDS	1179	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
NFMMKAFD_01180	CDS	600	trpC_2		COG0134	Tryptophan biosynthesis protein TrpCF
NFMMKAFD_01181	CDS	1602	trpGD		COG0512	Bifunctional protein TrpGD
NFMMKAFD_01182	CDS	1251	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NFMMKAFD_01183	CDS	786				hypothetical protein
NFMMKAFD_01184	CDS	2826	uvrA			UvrABC system protein A
NFMMKAFD_01185	CDS	444	yqaA		COG1238	Inner membrane protein YqaA
NFMMKAFD_01186	CDS	1008	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
NFMMKAFD_01187	CDS	327	ydfJ_1			Putative transporter YdfJ
NFMMKAFD_01188	CDS	843	ydfJ_2			Putative transporter YdfJ
NFMMKAFD_01189	CDS	2640	polA	2.7.7.7	COG0258	DNA polymerase I
NFMMKAFD_01190	CDS	777	pomA		COG1291	Chemotaxis protein PomA
NFMMKAFD_01191	CDS	744	motB		COG1360	Motility protein B
NFMMKAFD_01192	CDS	1089	flhB		COG1377	Flagellar biosynthetic protein FlhB
NFMMKAFD_01193	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
NFMMKAFD_01194	CDS	285				hypothetical protein
NFMMKAFD_01195	CDS	414	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
NFMMKAFD_01196	CDS	354				hypothetical protein
NFMMKAFD_01197	CDS	147	rpmF			50S ribosomal protein L32
NFMMKAFD_01198	CDS	987	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
NFMMKAFD_01199	CDS	975	fabH1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
NFMMKAFD_01200	CDS	351	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NFMMKAFD_01201	CDS	1077	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
NFMMKAFD_01202	CDS	1164	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
NFMMKAFD_01203	CDS	708	menG	2.1.1.163		Demethylmenaquinone methyltransferase
NFMMKAFD_01204	CDS	1197				hypothetical protein
NFMMKAFD_01205	CDS	411				hypothetical protein
NFMMKAFD_01206	CDS	1848	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NFMMKAFD_01207	CDS	831				hypothetical protein
NFMMKAFD_01208	CDS	1029	fliG		COG1536	Flagellar motor switch protein FliG
NFMMKAFD_01209	CDS	1683	fliF		COG1766	Flagellar M-ring protein
NFMMKAFD_01210	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
NFMMKAFD_01211	CDS	1074	pheA			Bifunctional chorismate mutase/prephenate dehydratase
NFMMKAFD_01212	CDS	768	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
NFMMKAFD_01213	CDS	1209	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NFMMKAFD_01214	CDS	1059				hypothetical protein
NFMMKAFD_01215	CDS	546	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
NFMMKAFD_01216	CDS	537	rplY			50S ribosomal protein L25
NFMMKAFD_01217	CDS	339	gdnC		COG2076	putative guanidinium efflux system subunit GdnC
NFMMKAFD_01218	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
NFMMKAFD_01219	CDS	606	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
NFMMKAFD_01220	CDS	1284	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
NFMMKAFD_01221	CDS	1143	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
NFMMKAFD_01222	CDS	612			COG2830	putative protein
NFMMKAFD_01223	CDS	687				hypothetical protein
NFMMKAFD_01224	CDS	750	modA		COG0725	Molybdate-binding protein ModA
NFMMKAFD_01225	CDS	402				hypothetical protein
NFMMKAFD_01226	CDS	669				hypothetical protein
NFMMKAFD_01227	CDS	885	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NFMMKAFD_01228	CDS	774		3.5.2.6	COG2602	Beta-lactamase OXA-133
NFMMKAFD_01229	CDS	825	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
NFMMKAFD_01230	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
NFMMKAFD_01231	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
NFMMKAFD_01232	CDS	459	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
NFMMKAFD_01233	CDS	657	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
NFMMKAFD_01234	CDS	777	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
NFMMKAFD_01235	CDS	222	pgtP_1		COG2271	Phosphoglycerate transporter protein
NFMMKAFD_01236	CDS	960	pgtP_2		COG2271	Phosphoglycerate transporter protein
NFMMKAFD_01237	CDS	753				hypothetical protein
NFMMKAFD_01238	CDS	2346				hypothetical protein
NFMMKAFD_01239	CDS	927				hypothetical protein
NFMMKAFD_01240	CDS	237				hypothetical protein
NFMMKAFD_01241	CDS	1671				hypothetical protein
NFMMKAFD_01242	CDS	2844				hypothetical protein
NFMMKAFD_01243	CDS	1095	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
NFMMKAFD_01244	CDS	486	greA		COG0782	Transcription elongation factor GreA
NFMMKAFD_01245	CDS	627				hypothetical protein
NFMMKAFD_01246	CDS	957	cheV		COG0784	Chemotaxis protein CheV
NFMMKAFD_01247	CDS	2310	rcsC	2.7.13.3		Sensor histidine kinase RcsC
NFMMKAFD_01248	CDS	522	cheW		COG0835	Chemotaxis protein CheW
NFMMKAFD_01249	CDS	624	serB	3.1.3.3		Phosphoserine phosphatase
NFMMKAFD_01250	CDS	978	tal	2.2.1.2		Transaldolase
NFMMKAFD_01251	CDS	423				hypothetical protein
NFMMKAFD_01252	CDS	3270	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
NFMMKAFD_01253	CDS	750				hypothetical protein
NFMMKAFD_01254	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
NFMMKAFD_01255	CDS	1224	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
NFMMKAFD_01256	CDS	792	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
NFMMKAFD_01257	CDS	441	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
NFMMKAFD_01258	CDS	1092	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
NFMMKAFD_01259	CDS	456	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
NFMMKAFD_01260	CDS	207		5.3.2.-	COG1942	putative tautomerase
NFMMKAFD_01261	CDS	915	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NFMMKAFD_01262	CDS	1089				hypothetical protein
NFMMKAFD_01263	CDS	531				hypothetical protein
NFMMKAFD_01264	CDS	510				hypothetical protein
NFMMKAFD_01265	CDS	294				hypothetical protein
NFMMKAFD_01266	CDS	732	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NFMMKAFD_01267	CDS	1353	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
NFMMKAFD_01268	CDS	1452				hypothetical protein
NFMMKAFD_01269	CDS	2415				hypothetical protein
NFMMKAFD_01270	CDS	1629				hypothetical protein
NFMMKAFD_01271	CDS	948	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
NFMMKAFD_01272	CDS	1659	kpsD		COG1596	Polysialic acid transport protein KpsD
NFMMKAFD_01273	CDS	1119				hypothetical protein
NFMMKAFD_01274	CDS	663	kpsT			Polysialic acid transport ATP-binding protein KpsT
NFMMKAFD_01275	CDS	783	kpsM		COG1682	Polysialic acid transport protein KpsM
NFMMKAFD_01276	CDS	408				hypothetical protein
NFMMKAFD_01277	CDS	564				hypothetical protein
NFMMKAFD_01278	CDS	690				hypothetical protein
NFMMKAFD_01279	CDS	714				hypothetical protein
NFMMKAFD_01280	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
NFMMKAFD_01281	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
NFMMKAFD_01282	CDS	1098	prfB			Peptide chain release factor 2
NFMMKAFD_01283	CDS	207				hypothetical protein
NFMMKAFD_01284	CDS	1119	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
NFMMKAFD_01285	CDS	822	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NFMMKAFD_01286	CDS	1074				hypothetical protein
NFMMKAFD_01287	CDS	384				hypothetical protein
NFMMKAFD_01288	CDS	687	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
NFMMKAFD_01289	CDS	1047	flgI			Flagellar P-ring protein
NFMMKAFD_01290	CDS	342				hypothetical protein
NFMMKAFD_01291	CDS	198				hypothetical protein
NFMMKAFD_01292	CDS	435				hypothetical protein
NFMMKAFD_01293	CDS	1827				hypothetical protein
NFMMKAFD_01294	CDS	765				hypothetical protein
NFMMKAFD_01295	CDS	765	yfcA		COG0730	putative membrane transporter protein YfcA
NFMMKAFD_01296	CDS	1182	gspF		COG1459	Putative type II secretion system protein F
NFMMKAFD_01297	CDS	1560				hypothetical protein
NFMMKAFD_01298	CDS	588				hypothetical protein
NFMMKAFD_01299	CDS	609				hypothetical protein
NFMMKAFD_01300	CDS	1413	sctC			Type 3 secretion system secretin
NFMMKAFD_01301	CDS	312				hypothetical protein
NFMMKAFD_01302	CDS	3561		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
NFMMKAFD_01303	CDS	642	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
NFMMKAFD_01304	CDS	960	oprF		COG2885	Outer membrane porin F
NFMMKAFD_01305	CDS	390	rpsI		COG0103	30S ribosomal protein S9
NFMMKAFD_01306	CDS	426	rplM		COG0102	50S ribosomal protein L13
NFMMKAFD_01307	CDS	2766	recB	3.1.11.5		RecBCD enzyme subunit RecB
NFMMKAFD_01308	CDS	2367				hypothetical protein
NFMMKAFD_01309	CDS	522				hypothetical protein
NFMMKAFD_01310	CDS	603				hypothetical protein
NFMMKAFD_01311	CDS	102				hypothetical protein
NFMMKAFD_01312	CDS	222				hypothetical protein
NFMMKAFD_01313	CDS	864	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
NFMMKAFD_01314	CDS	267				hypothetical protein
NFMMKAFD_01315	CDS	666				hypothetical protein
NFMMKAFD_01316	CDS	1467	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
NFMMKAFD_01317	CDS	681	mprA_2		COG0745	Response regulator MprA
NFMMKAFD_01318	CDS	1212	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
NFMMKAFD_01319	CDS	660				hypothetical protein
NFMMKAFD_01320	CDS	1119	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
NFMMKAFD_01321	CDS	552				hypothetical protein
NFMMKAFD_01322	CDS	519				hypothetical protein
NFMMKAFD_01323	CDS	429				hypothetical protein
NFMMKAFD_01324	CDS	1251	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NFMMKAFD_01325	tRNA	94				tRNA-SeC(tca)
NFMMKAFD_01326	CDS	1209				hypothetical protein
NFMMKAFD_01327	CDS	228	yedF		COG0425	Putative sulfur carrier protein YedF
NFMMKAFD_01328	CDS	1470	putP		COG0591	Sodium/proline symporter
NFMMKAFD_01329	CDS	3489	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
NFMMKAFD_01330	CDS	927	selD	2.7.9.3	COG0709	Selenide, water dikinase
NFMMKAFD_01331	CDS	573				hypothetical protein
NFMMKAFD_01332	CDS	2103	pctC		COG0840	Methyl-accepting chemotaxis protein PctC
NFMMKAFD_01333	CDS	738				hypothetical protein
NFMMKAFD_01334	CDS	783	fdhD		COG1526	Sulfur carrier protein FdhD
NFMMKAFD_01335	CDS	933				hypothetical protein
NFMMKAFD_01336	CDS	642	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
NFMMKAFD_01337	CDS	2241	napA_2	1.9.6.1		Periplasmic nitrate reductase
NFMMKAFD_01338	CDS	543	fdnG-3	1.17.2.3	COG0243	Formate dehydrogenase 2 subunit alpha (cytochrome c-553)
NFMMKAFD_01339	CDS	192				hypothetical protein
NFMMKAFD_01340	CDS	702				hypothetical protein
NFMMKAFD_01341	CDS	1149	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
NFMMKAFD_01342	CDS	1542	mco	1.-.-.-		Multicopper oxidase mco
NFMMKAFD_01343	CDS	222				hypothetical protein
NFMMKAFD_01344	CDS	447	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
NFMMKAFD_01345	CDS	1191	moeA_2	2.10.1.1		Molybdopterin molybdenumtransferase
	CRISPR	629				
NFMMKAFD_01346	CDS	432	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
NFMMKAFD_01347	CDS	891	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
NFMMKAFD_01348	CDS	2955	cas9		COG3513	CRISPR-associated endonuclease Cas9
NFMMKAFD_01349	CDS	183				hypothetical protein
NFMMKAFD_01350	CDS	555				hypothetical protein
NFMMKAFD_01351	CDS	519	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
NFMMKAFD_01352	CDS	990	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NFMMKAFD_01353	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NFMMKAFD_01354	CDS	750	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
NFMMKAFD_01355	CDS	732				hypothetical protein
NFMMKAFD_01356	CDS	1038				hypothetical protein
NFMMKAFD_01357	CDS	450	dps	1.16.-.-	COG0783	DNA protection during starvation protein
NFMMKAFD_01358	CDS	1221	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
NFMMKAFD_01359	CDS	825	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NFMMKAFD_01360	CDS	1974	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NFMMKAFD_01361	CDS	996	tupC	7.3.2.6	COG3839	Tungstate uptake system ATP-binding protein TupC
NFMMKAFD_01362	CDS	687	tupB		COG4662	Tungstate uptake system permease protein TupB
NFMMKAFD_01363	CDS	810	tupA			Tungstate-binding protein TupA
NFMMKAFD_01364	CDS	768	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
NFMMKAFD_01365	CDS	741	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
NFMMKAFD_01366	CDS	966	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
NFMMKAFD_01367	CDS	897				hypothetical protein
NFMMKAFD_01368	CDS	579	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
NFMMKAFD_01369	CDS	348	hxlR		COG1733	HTH-type transcriptional activator HxlR
NFMMKAFD_01370	CDS	480	blc		COG3040	Outer membrane lipoprotein Blc
NFMMKAFD_01371	CDS	1077	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
NFMMKAFD_01372	CDS	3096				hypothetical protein
NFMMKAFD_01373	CDS	1767				hypothetical protein
NFMMKAFD_01374	CDS	1143				hypothetical protein
NFMMKAFD_01375	CDS	1503				hypothetical protein
NFMMKAFD_01376	CDS	636				hypothetical protein
NFMMKAFD_01377	CDS	333	yybR		COG1733	putative HTH-type transcriptional regulator YybR
NFMMKAFD_01378	CDS	123				hypothetical protein
NFMMKAFD_01379	CDS	642				hypothetical protein
NFMMKAFD_01380	CDS	180				hypothetical protein
NFMMKAFD_01381	CDS	432			COG0789	putative HTH-type transcriptional regulator
NFMMKAFD_01382	CDS	891	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
NFMMKAFD_01383	CDS	855	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NFMMKAFD_01384	CDS	804	mntB			Manganese transport system membrane protein MntB
NFMMKAFD_01385	CDS	1332				hypothetical protein
NFMMKAFD_01386	CDS	1776				hypothetical protein
NFMMKAFD_01387	CDS	423	rimP		COG0779	Ribosome maturation factor RimP
NFMMKAFD_01388	CDS	363	rbfA			Ribosome-binding factor A
NFMMKAFD_01389	CDS	2586	infB			Translation initiation factor IF-2
NFMMKAFD_01390	CDS	198				hypothetical protein
NFMMKAFD_01391	CDS	879	thrB	2.7.1.39	COG0083	Homoserine kinase
NFMMKAFD_01392	CDS	402				hypothetical protein
NFMMKAFD_01393	CDS	885	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NFMMKAFD_01394	CDS	1374				hypothetical protein
NFMMKAFD_01395	CDS	828	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NFMMKAFD_01396	CDS	2220	bamA		COG4775	Outer membrane protein assembly factor BamA
NFMMKAFD_01397	CDS	723				hypothetical protein
NFMMKAFD_01398	CDS	843	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
NFMMKAFD_01399	CDS	450	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
NFMMKAFD_01400	CDS	363	dksA			RNA polymerase-binding transcription factor DksA
NFMMKAFD_01401	CDS	987				hypothetical protein
NFMMKAFD_01402	CDS	927	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
NFMMKAFD_01403	CDS	690				hypothetical protein
NFMMKAFD_01404	CDS	408	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
